timestamps,open,high,low,close,volume,amount
2006-06-05 00:00:00,0.1762,0.1762,0.1762,0.1762,0.0,0.0
2006-06-06 00:00:00,0.1806,0.185,0.163,0.185,918280.0,169881.8
2006-06-07 00:00:00,0.185,0.185,0.1806,0.185,431331.0,79796.235
2006-06-08 00:00:00,0.185,0.185,0.1762,0.1762,224689.0,39590.2018
2006-06-09 00:00:00,0.185,0.1894,0.185,0.1894,97837.0,18530.327800000003
2006-06-13 00:00:00,0.1806,0.1894,0.1762,0.1762,542001.0,95500.5762
2006-06-14 00:00:00,0.1762,0.1762,0.1718,0.1762,125199.0,22060.0638
2006-06-15 00:00:00,0.1762,0.185,0.1762,0.185,139365.0,25782.525
2006-06-16 00:00:00,0.185,0.185,0.1762,0.1762,68105.0,12000.101
2006-06-19 00:00:00,0.1762,0.1762,0.1498,0.1498,124859.0,18703.8782
2006-06-20 00:00:00,0.1542,0.1542,0.1542,0.1542,73780.0,11376.876
2006-06-21 00:00:00,0.1542,0.1674,0.1542,0.1674,79456.0,13300.9344
2006-06-22 00:00:00,0.1762,0.1762,0.1762,0.1762,1703.0,300.0686
2006-06-23 00:00:00,0.1762,0.1762,0.1674,0.1762,90806.0,16000.0172
2006-06-26 00:00:00,0.1762,0.1762,0.1762,0.1762,5675.0,999.935
2006-06-27 00:00:00,0.163,0.163,0.141,0.141,79456.0,11203.295999999998
2006-06-28 00:00:00,0.1498,0.1586,0.1498,0.1586,102157.0,16202.100199999999
2006-06-30 00:00:00,0.1586,0.1586,0.1586,0.1586,39728.0,6300.8607999999995
2006-07-04 00:00:00,0.1366,0.1366,0.1366,0.1366,36323.0,4961.7218
2006-07-05 00:00:00,0.1321,0.1321,0.1321,0.1321,18161.0,2399.0681
2006-07-06 00:00:00,0.1366,0.141,0.1321,0.1366,134196.0,18331.1736
2006-07-07 00:00:00,0.1366,0.141,0.1366,0.141,45403.0,6401.822999999999
2006-07-10 00:00:00,0.1366,0.1366,0.1321,0.1321,85131.0,11245.8051
2006-07-11 00:00:00,0.1321,0.1321,0.1277,0.1277,249718.0,31888.9886
2006-07-12 00:00:00,0.1321,0.1321,0.1321,0.1321,22702.0,2998.9341999999997
2006-07-18 00:00:00,0.1277,0.1277,0.1277,0.1277,5675.0,724.6975
2006-07-19 00:00:00,0.1321,0.1321,0.1277,0.1277,17026.0,2174.2202
2006-07-20 00:00:00,0.1233,0.1233,0.1233,0.1233,66970.0,8257.401
2006-07-21 00:00:00,0.1189,0.1189,0.0969,0.0969,202044.0,19578.0636
2006-07-24 00:00:00,0.1013,0.1013,0.1013,0.1013,6810.0,689.853
2006-07-26 00:00:00,0.1057,0.1057,0.1013,0.1013,102157.0,10348.5041
2006-07-27 00:00:00,0.1189,0.1189,0.1189,0.1189,56064.0,6666.0096
2006-08-01 00:00:00,0.1366,0.1366,0.1366,0.1366,25653.0,3504.1998
2006-08-02 00:00:00,0.1366,0.1498,0.1366,0.1498,162514.0,24344.597199999997
2006-08-03 00:00:00,0.1586,0.163,0.1586,0.163,96482.0,15726.566
2006-08-07 00:00:00,0.163,0.163,0.141,0.141,90806.0,12803.645999999999
2006-08-08 00:00:00,0.1586,0.1586,0.1586,0.1586,56754.0,9001.1844
2006-08-11 00:00:00,0.1366,0.1366,0.1366,0.1366,11351.0,1550.5466
2006-08-14 00:00:00,0.141,0.141,0.141,0.141,56754.0,8002.313999999999
2006-08-15 00:00:00,0.141,0.141,0.141,0.141,6243.0,880.2629999999999
2006-08-18 00:00:00,0.1366,0.1366,0.1366,0.1366,28377.0,3876.2982
2006-08-21 00:00:00,0.1366,0.1366,0.1366,0.1366,14643.0,2000.2338
2006-08-22 00:00:00,0.1366,0.1366,0.1233,0.1233,11351.0,1399.5783000000001
2006-08-29 00:00:00,0.1277,0.141,0.1277,0.141,17716.0,2497.9559999999997
2006-08-30 00:00:00,0.1321,0.1321,0.1321,0.1321,11351.0,1499.4670999999998
2006-08-31 00:00:00,0.1233,0.1233,0.1233,0.1233,22702.0,2799.1566000000003
2006-09-01 00:00:00,0.1233,0.1233,0.1189,0.1189,45403.0,5398.416700000001
2006-09-06 00:00:00,0.1189,0.1189,0.1057,0.1057,45403.0,4799.0971
2006-09-07 00:00:00,0.1321,0.1366,0.1321,0.1366,79456.0,10853.6896
2006-09-11 00:00:00,0.1189,0.1189,0.1189,0.1189,51079.0,6073.2931
2006-09-12 00:00:00,0.1189,0.1189,0.1189,0.1189,34052.0,4048.7828000000004
2006-09-14 00:00:00,0.1189,0.1189,0.1145,0.1145,85131.0,9747.4995
2006-09-18 00:00:00,0.1233,0.1321,0.1233,0.1321,113508.0,14994.406799999999
2006-09-19 00:00:00,0.1321,0.1321,0.1145,0.1145,283770.0,32491.665
2006-09-20 00:00:00,0.1233,0.1233,0.1189,0.1189,227016.0,26992.202400000002
2006-09-21 00:00:00,0.1145,0.1145,0.1101,0.1101,62089.0,6835.9989000000005
2006-09-22 00:00:00,0.1101,0.1101,0.1101,0.1101,11351.0,1249.7451
2006-09-26 00:00:00,0.1145,0.1145,0.1101,0.1101,130869.0,14408.6769
2006-09-27 00:00:00,0.1013,0.1013,0.1013,0.1013,34052.0,3449.4676
2006-09-28 00:00:00,0.1057,0.1057,0.1057,0.1057,3405.0,359.9085
2006-09-29 00:00:00,0.1057,0.1057,0.1057,0.1057,22702.0,2399.6014
2006-10-02 00:00:00,0.1101,0.1101,0.1101,0.1101,15434.0,1699.2834
2006-10-03 00:00:00,0.1101,0.1101,0.1013,0.1013,198639.0,20122.1307
2006-10-04 00:00:00,0.1057,0.1145,0.1013,0.1013,107833.0,10923.4829
2006-10-10 00:00:00,0.1057,0.1057,0.1013,0.1013,130534.0,13223.0942
2006-10-12 00:00:00,0.1189,0.1189,0.1145,0.1189,73780.0,8772.442000000001
2006-10-13 00:00:00,0.1189,0.1189,0.1189,0.1189,19296.0,2294.2944
2006-10-16 00:00:00,0.1145,0.1145,0.1145,0.1145,85018.0,9734.561
2006-10-17 00:00:00,0.1189,0.1189,0.1189,0.1189,56754.0,6748.0506000000005
2006-10-18 00:00:00,0.1189,0.1366,0.1189,0.1321,473329.0,62526.7609
2006-10-19 00:00:00,0.141,0.141,0.141,0.141,28377.0,4001.1569999999997
2006-10-20 00:00:00,0.1366,0.1498,0.1366,0.1498,93722.0,14039.5556
2006-10-23 00:00:00,0.1454,0.1454,0.141,0.141,73894.0,10419.053999999998
2006-10-24 00:00:00,0.141,0.1454,0.1321,0.1454,122425.0,17800.595
2006-10-25 00:00:00,0.1542,0.1586,0.1542,0.1586,134280.0,21296.807999999997
2006-10-26 00:00:00,0.1586,0.1586,0.1542,0.1542,119070.0,18360.594
2006-10-27 00:00:00,0.1586,0.1586,0.1586,0.1586,129850.0,20594.21
2006-10-30 00:00:00,0.1586,0.1586,0.1454,0.1542,82410.0,12707.622000000001
2006-11-02 00:00:00,0.1542,0.1674,0.1542,0.1674,139161.0,23295.5514
2006-11-03 00:00:00,0.163,0.163,0.163,0.163,28377.0,4625.451
2006-11-06 00:00:00,0.1586,0.1586,0.1586,0.1586,45403.0,7200.9158
2006-11-08 00:00:00,0.1674,0.1674,0.1674,0.1674,5675.0,949.995
2006-11-09 00:00:00,0.163,0.1718,0.163,0.1718,46308.0,7955.714400000001
2006-11-10 00:00:00,0.1674,0.185,0.1674,0.185,192964.0,35698.34
2006-11-13 00:00:00,0.185,0.185,0.185,0.185,112373.0,20789.005
2006-11-14 00:00:00,0.185,0.185,0.1762,0.185,69240.0,12809.4
2006-11-15 00:00:00,0.1894,0.2158,0.1894,0.2158,380252.0,82058.3816
2006-11-16 00:00:00,0.2202,0.2555,0.2202,0.2379,377982.0,89921.9178
2006-11-17 00:00:00,0.2379,0.2379,0.2202,0.2202,108264.0,23839.7328
2006-11-20 00:00:00,0.2423,0.2423,0.2291,0.2291,114019.0,26121.7529
2006-11-21 00:00:00,0.2291,0.2291,0.2202,0.2291,296449.0,67916.4659
2006-11-22 00:00:00,0.2291,0.2291,0.2202,0.2202,216040.0,47572.008
2006-11-23 00:00:00,0.2202,0.2202,0.1938,0.1938,72822.0,14112.9036
2006-11-24 00:00:00,0.2026,0.2291,0.2026,0.2291,262204.0,60070.9364
2006-11-27 00:00:00,0.2202,0.2202,0.2114,0.2114,107833.0,22795.8962
2006-11-28 00:00:00,0.2114,0.2114,0.207,0.2114,197747.0,41803.7158
2006-11-29 00:00:00,0.2202,0.2202,0.2202,0.2202,31782.0,6998.3964000000005
2006-11-30 00:00:00,0.2291,0.2291,0.2291,0.2291,17026.0,3900.6566
2006-12-01 00:00:00,0.2291,0.2379,0.2291,0.2379,116346.0,27678.7134
2006-12-04 00:00:00,0.2379,0.2379,0.2291,0.2291,67367.0,15433.7797
2006-12-05 00:00:00,0.2379,0.2467,0.2379,0.2467,205960.0,50810.332
2006-12-06 00:00:00,0.2467,0.2511,0.2467,0.2511,47673.0,11970.6903
2006-12-07 00:00:00,0.2511,0.2511,0.2423,0.2423,56754.0,13751.4942
2006-12-08 00:00:00,0.2467,0.2467,0.2467,0.2467,136210.0,33603.007
2006-12-11 00:00:00,0.2467,0.2467,0.2423,0.2423,29025.0,7032.7575
2006-12-12 00:00:00,0.2335,0.2335,0.2335,0.2335,90806.0,21203.201
2006-12-13 00:00:00,0.2335,0.2335,0.2291,0.2291,102255.0,23426.6205
2006-12-14 00:00:00,0.2291,0.2291,0.2202,0.2202,88812.0,19556.4024
2006-12-18 00:00:00,0.2202,0.2202,0.2114,0.2114,98752.0,20876.1728
2006-12-20 00:00:00,0.2202,0.2202,0.2202,0.2202,39728.0,8748.1056
2006-12-21 00:00:00,0.2247,0.2247,0.2247,0.2247,13053.0,2933.0091
