timestamps,open,high,low,close,volume,amount
2000-01-03 00:00:00,141.82342529296875,141.82342529296875,141.82342529296875,141.82342529296875,0,0.0
2000-01-04 00:00:00,145.30681906806097,145.30681906806097,141.32581032647028,143.31631469726562,33640,4821160.826416016
2000-01-05 00:00:00,138.34000530721468,139.33525714395722,137.3447534704721,138.83763122558594,50650,7032126.021575928
2000-01-06 00:00:00,135.35424258104013,135.35424258104013,130.8756095544616,133.36373901367188,280349,37388390.8687439
2000-01-07 00:00:00,135.35424258104013,135.35424258104013,131.37323544630365,133.36373901367188,534600,71296254.87670898
2000-01-10 00:00:00,136.34958954408282,140.33059945777867,136.34958954408282,137.84246826171875,69750,9614512.161254883
2000-01-11 00:00:00,148.29255178023357,148.29255178023357,144.31154367875078,146.3020477294922,93773,13719181.92173767
2000-01-12 00:00:00,144.31149574175274,148.29250252083557,143.31624404698204,145.30674743652344,34740,5047956.405944824
2000-01-13 00:00:00,146.3020362460736,146.3020362460736,141.3257765098126,144.8091583251953,78125,11313215.494155884
2000-01-14 00:00:00,143.5650569706747,147.29725082606487,143.5650569706747,145.30674743652344,156340,22717256.894226074
2000-01-17 00:00:00,143.31626008686266,153.26877814845034,143.31626008686266,151.2782745361328,139873,21159746.094192505
2000-01-18 00:00:00,153.2687737880609,159.2402844551282,153.2687737880609,155.25927734375,65400,10153956.73828125
2000-01-19 00:00:00,157.24977600299093,157.24977600299093,146.3020067875928,150.7806396484375,107180,16160668.957519531
2000-01-20 00:00:00,148.29251725424822,151.27827263520624,146.30201366694286,147.79489135742188,33404,4936940.55090332
2000-01-21 00:00:00,150.28301377501032,152.27351726871905,149.28776202815592,150.7806396484375,61160,9221743.920898438
2000-01-24 00:00:00,151.2782745361328,152.27352634229158,147.29726731149773,151.2782745361328,63050,9538095.209503174
2000-01-25 00:00:00,151.27832194554765,151.27832194554765,148.79019165039062,148.79019165039062,167787,24965059.88644409
2000-01-26 00:00:00,150.28302272997405,153.26877814845034,148.2925191176565,151.2782745361328,173050,26178705.408477783
2000-01-27 00:00:00,153.26881958007812,153.26881958007812,147.29730712890625,149.28781127929688,126630,18904315.542297363
2000-01-28 00:00:00,151.27832194554765,151.27832194554765,147.2973134732964,148.79019165039062,37000,5505237.091064453
2000-01-31 00:00:00,148.29256559135922,151.27832194554765,148.29256559135922,148.79019165039062,29000,4314915.557861328
2000-02-01 00:00:00,151.27826272451205,151.27826272451205,149.78538513183594,149.78538513183594,14500,2171888.084411621
2000-02-02 00:00:00,152.27355451773334,152.27355451773334,148.2925465564854,150.28305053710938,573640,86208369.11010742
2000-02-03 00:00:00,151.27831390881147,153.2688180391906,150.28306184362194,151.77593994140625,36448,5531929.458984375
2000-02-04 00:00:00,153.26881267316045,157.24982079454125,153.26881267316045,155.75694274902344,593591,92455919.40333557
2000-02-07 00:00:00,155.25928896949407,159.24029637896825,154.2640371171255,156.75216674804688,112074,17567842.336120605
2000-02-08 00:00:00,159.2402528588328,159.2402528588328,157.74737548828125,157.74737548828125,19750,3115510.6658935547
2000-02-09 00:00:00,160.2355727219,165.21183274431925,160.2355727219,163.22132873535156,56260,9182831.954650879
2000-02-10 00:00:00,161.23082928324854,171.183349609375,161.23082928324854,171.183349609375,206300,35315125.02441406
2000-02-11 00:00:00,173.1738553433805,187.10738393422722,172.17860330117716,184.1216278076172,23732,4369574.471130371
2000-02-14 00:00:00,183.12636809653424,190.09313210020673,181.13586409548495,187.1073760986328,114563,21435582.32798767
2000-02-15 00:00:00,187.10738741187745,201.04091626169813,187.10738741187745,188.6002655029297,145738,27486225.493865967
2000-02-16 00:00:00,189.09786987304688,192.08362571314763,185.1168620862459,189.09786987304688,33750,6382053.108215332
2000-02-17 00:00:00,193.07889925671356,194.57177734375,185.1168827925192,194.57177734375,77065,14994674.020996094
2000-02-18 00:00:00,202.03614028930664,204.0266441345215,195.06937683105468,199.05038452148438,106647,21228126.358062744
2000-02-21 00:00:00,195.06940389748928,200.04566420099664,185.1168832904745,188.6002655029297,67495,12729574.92012024
2000-02-22 00:00:00,186.1121339003245,194.0741503238678,186.1121339003245,191.08839416503906,60450,11551293.427276611
2000-02-23 00:00:00,193.07888540949847,196.06464136943916,192.08363342285156,192.08363342285156,256388,49247938.60601807
2000-02-24 00:00:00,196.0646348899033,196.0646348899033,191.08837512112402,192.5812530517578,15165,2920494.702529907
2000-02-25 00:00:00,196.06459745426767,198.05510098172218,189.09783510817695,193.07884216308594,23507,4538704.342727661
2000-02-28 00:00:00,187.1073760986328,194.0741401023053,184.12162009705887,187.1073760986328,37360,6990331.571044922
2000-02-29 00:00:00,187.1073760986328,187.1073760986328,187.1073760986328,187.1073760986328,25700,4808659.565734863
2000-03-01 00:00:00,191.08836206896552,191.08836206896552,187.60498046875,187.60498046875,6997,1312672.0483398438
2000-03-02 00:00:00,191.08833033376965,194.07408549523478,184.12156829035095,190.09307861328125,28514,5420314.043579102
2000-03-03 00:00:00,196.06459745426767,196.06459745426767,193.07884216308594,193.07884216308594,1650,318580.0895690918
2000-03-06 00:00:00,199.0503819144551,202.0361376431719,198.0551300048828,198.0551300048828,18425,3649165.770339966
2000-03-07 00:00:00,202.0361376431719,202.0361376431719,194.0741223665937,198.0551300048828,16500,3267909.6450805664
2000-03-08 00:00:00,193.07887781882772,199.05038950394612,193.07887781882772,195.0693817138672,56331,10988453.341323853
2000-03-09 00:00:00,191.08834212662336,199.05035638189935,191.08834212662336,191.58596801757812,64481,12353654.803741455
2000-03-10 00:00:00,191.0883666378769,201.04088573359965,191.0883666378769,198.0551300048828,15575,3084708.64982605
2000-03-13 00:00:00,194.07411121186757,198.05511862134176,188.10260009765625,188.10260009765625,25360,4770281.9384765625
2000-03-14 00:00:00,193.07886938658305,202.03613652307402,192.0836174825285,200.5432586669922,38550,7730942.621612549
2000-03-15 00:00:00,192.0836139547414,192.0836139547414,186.11210264008622,187.60498046875,12000,2251259.765625
2000-03-16 00:00:00,191.08837890625,191.08837890625,171.18333943684897,173.17384338378906,11479,1987862.5482025146
2000-03-17 00:00:00,174.16907416449652,192.08360750713047,174.16907416449652,188.10260009765625,48319,9088929.534118652
2000-03-20 00:00:00,189.09785195002482,192.08360750713047,188.10260009765625,188.10260009765625,8950,1683518.2708740234
2000-03-21 00:00:00,177.15485642173073,184.12162043831566,175.1643524169922,175.1643524169922,25937,4543237.808639526
2000-03-22 00:00:00,187.1073428883272,190.09309835994944,180.14058012120864,186.11209106445312,16593,3088157.9270324707
2000-03-23 00:00:00,188.10259471220127,188.10259471220127,185.11683924057903,186.11209106445312,24500,4559746.231079102
2000-03-24 00:00:00,182.13107573467752,189.09783819447392,179.14532039476478,183.12632751464844,26014,4763848.283966064
2000-03-27 00:00:00,179.1453604264693,182.13111643357712,175.1643524169922,175.1643524169922,44615,7814957.583084106
2000-03-28 00:00:00,178.1501045334507,179.1453565140845,171.1833406690141,176.6572265625,43365,7660740.6298828125
2000-03-29 00:00:00,180.14058752684852,180.14058752684852,171.18332074374555,174.6667022705078,21300,3720400.7583618164
2000-03-30 00:00:00,166.2070732682678,172.17858488269658,166.2070732682678,167.699951171875,25400,4259578.759765625
2000-03-31 00:00:00,169.19279137436226,176.15955337213012,166.20703623246175,170.6856689453125,47275,8069164.999389648
2000-04-03 00:00:00,172.178539724268,179.14530144721527,172.178539724268,173.67141723632812,28037,4869225.525054932
2000-04-04 00:00:00,172.17860507372743,172.17860507372743,156.25457223453876,160.23558044433594,31690,5077865.544281006
2000-04-05 00:00:00,149.2877709238153,151.2782745361328,149.2877709238153,151.2782745361328,16500,2496091.5298461914
2000-04-06 00:00:00,166.20709955552044,169.19285583496094,166.20709955552044,169.19285583496094,12750,2157208.911895752
2000-04-07 00:00:00,173.17384338378906,178.15010325113934,170.68571345011395,173.17384338378906,89650,15525035.05935669
2000-04-10 00:00:00,181.13583563680703,181.13583563680703,174.16907272769907,176.15957641601562,38750,6826183.5861206055
2000-04-11 00:00:00,171.18333943684897,174.16909535725912,164.2165756225586,167.20233154296875,11026,1843572.9075927734
2000-04-12 00:00:00,171.18333943684897,171.18333943684897,167.20233154296875,167.20233154296875,6475,1082635.0967407227
2000-04-13 00:00:00,162.22606668127588,167.20232639542544,157.24980696712632,165.21182250976562,13300,2197317.239379883
2000-04-14 00:00:00,167.2023073592276,167.2023073592276,156.25453723451628,158.2450408935547,14162,2241066.2691345215
2000-04-17 00:00:00,133.36373859273976,144.31150817871094,133.36373859273976,144.31150817871094,7800,1125629.7637939453
2000-04-18 00:00:00,150.28305552364174,157.24981968698938,149.28780350030635,152.2735595703125,45605,6944435.684204102
2000-04-19 00:00:00,162.22604821163154,163.22130004115076,158.2450408935547,158.2450408935547,7427,1175285.9187164307
2000-04-20 00:00:00,162.22606269198675,165.211818447054,160.73318481445312,160.73318481445312,6980,1121917.6300048828
2000-04-21 00:00:00,160.73318481445312,160.73318481445312,160.73318481445312,160.73318481445312,0,0.0
2000-04-24 00:00:00,233.18752750801931,233.18752750801931,233.18752750801931,160.73318481445312,0,0.0
2000-04-25 00:00:00,149.28777009538075,158.2450363011036,149.28777009538075,153.7664031982422,20420,3139909.9533081055
2000-04-26 00:00:00,154.26399160531852,164.21650719275843,154.26399160531852,161.72837829589844,65183,10541940.882461548
2000-04-27 00:00:00,166.20710611343384,166.20710611343384,159.24034118652344,159.24034118652344,4800,764353.6376953125
2000-04-28 00:00:00,164.21654373679118,166.20704729723712,154.2640259345614,163.7189178466797,21336,3493106.831176758
2000-05-01 00:00:00,243.14001294574064,243.14001294574064,243.14001294574064,163.7189178466797,0,0.0
2000-05-02 00:00:00,169.21863984779492,173.20025490303715,168.22323608398438,168.22323608398438,11725,1972417.4430847168
2000-05-03 00:00:00,168.22321280157675,168.22321280157675,159.26458016717325,163.743896484375,16778,2747295.0952148438
2000-05-04 00:00:00,163.24622448579765,163.24622448579765,161.2554168701172,161.2554168701172,2561,412975.1226043701
2000-05-05 00:00:00,163.2462305594524,165.23703824920182,160.75772094726562,160.75772094726562,22946,3688746.664855957
2000-05-08 00:00:00,168.2232414153685,168.2232414153685,159.2646072571536,165.23703002929688,101325,16742642.067718506
2000-05-09 00:00:00,164.24159968010733,164.24159968010733,159.7622833251953,159.7622833251953,1800,287572.10998535156
2000-05-10 00:00:00,164.24158748503655,164.24158748503655,154.2875518798828,154.2875518798828,28200,4350908.963012695
2000-05-11 00:00:00,152.79449462890625,152.79449462890625,152.79449462890625,152.79449462890625,0,0.0
2000-05-12 00:00:00,148.31518305360882,157.27381827161204,147.31977914049736,152.2967987060547,32100,4888727.2384643555
2000-05-15 00:00:00,157.27376256142892,159.26456968245967,149.31053407730593,154.2875518798828,13046,2012835.4018249512
2000-05-16 00:00:00,159.26460925443672,164.24162829363786,159.26460925443672,161.2554168701172,24191,3900929.789505005
2000-05-17 00:00:00,166.23242902755737,166.23242902755737,159.2646026611328,159.2646026611328,5055,805082.5664520264
2000-05-18 00:00:00,164.2416214942932,164.2416214942932,156.27839136123657,159.2646026611328,22550,3591416.790008545
2000-05-19 00:00:00,164.2416417558855,164.2416417558855,148.81288146972656,148.81288146972656,7250,1078893.3906555176
2000-05-22 00:00:00,148.31516070957602,153.2921795253336,136.3703155517578,136.3703155517578,61381,8370546.338882446
2000-05-23 00:00:00,147.31973894268063,147.31973894268063,137.36570252763462,140.35191345214844,16201,2273841.349838257
2000-05-24 00:00:00,141.34732905796596,144.33354023524694,131.39329180036273,139.3565216064453,71141,9913962.303604126
2000-05-25 00:00:00,141.34731709365303,144.33352801816682,131.39328067860706,140.35191345214844,29967,4205925.790420532
2000-05-26 00:00:00,134.37950297764368,144.33354023524694,134.37950297764368,139.3565216064453,15915,2217859.041366577
2000-05-29 00:00:00,236.90608673095704,236.90608673095704,236.90608673095704,139.3565216064453,0,0.0
2000-05-30 00:00:00,142.34273661629098,156.27838915215165,139.35652535860655,151.799072265625,42500,6451460.5712890625
2000-05-31 00:00:00,171.20944473400843,172.20484848246198,165.2370222432872,169.71633911132812,23715,4024822.9820251465
2000-06-01 00:00:00,174.1956869761149,174.1956869761149,165.2370516459147,167.2278594970703,8780,1468260.6063842773
2000-06-02 00:00:00,171.20942649520745,182.1588665617614,171.20942649520745,177.67955017089844,10600,1883403.2318115234
2000-06-05 00:00:00,175.19105360243057,184.14968702528213,174.1956498887804,179.17266845703125,43961,7876609.678039551
2000-06-06 00:00:00,184.14968702528213,184.14968702528213,179.17266845703125,179.17266845703125,5261,942627.4087524414
2000-06-07 00:00:00,179.17266845703125,179.17266845703125,179.17266845703125,179.17266845703125,0,0.0
2000-06-08 00:00:00,175.19105360243057,181.1634758843316,175.19105360243057,179.17266845703125,13500,2418831.024169922
2000-06-09 00:00:00,183.1543206770108,184.14972459373368,174.19568542650484,178.6750030517578,7660,1368650.5233764648
2000-06-12 00:00:00,183.1543206770108,183.1543206770108,178.6750030517578,178.6750030517578,4095,731674.1374969482
2000-06-13 00:00:00,172.2048565072073,181.16349066076145,172.2048565072073,176.68417358398438,35810,6327060.2560424805
2000-06-14 00:00:00,184.14970608705974,184.14970608705974,180.1680908203125,180.1680908203125,1526,274936.5065917969
2000-06-15 00:00:00,176.18647555356526,184.14970608705974,176.18647555356526,180.1680908203125,29200,5260908.251953125
2000-06-16 00:00:00,176.18647555356526,184.14970608705974,176.18647555356526,180.1680908203125,11490,2070131.3635253906
2000-06-19 00:00:00,184.14970608705974,184.14970608705974,180.1680908203125,180.1680908203125,26255,4730313.224487305
2000-06-20 00:00:00,184.1496844331095,185.14508813274793,180.665771484375,180.665771484375,13875,2506737.579345703
2000-06-21 00:00:00,176.18647555356526,180.1680908203125,176.18647555356526,180.1680908203125,7353,1324775.9718017578
2000-06-22 00:00:00,184.14970608705974,184.14970608705974,180.1680908203125,180.1680908203125,1000,180168.0908203125
2000-06-23 00:00:00,179.17266845703125,179.17266845703125,179.17266845703125,179.17266845703125,0,0.0
2000-06-26 00:00:00,184.14968702528213,184.14968702528213,179.17266845703125,179.17266845703125,5604,1004083.6340332031
2000-06-27 00:00:00,183.15428331163196,183.15428331163196,179.17266845703125,179.17266845703125,1680,301010.0830078125
2000-06-28 00:00:00,179.17266845703125,179.17266845703125,179.17266845703125,179.17266845703125,0,0.0
2000-06-29 00:00:00,174.19568542650484,184.14972459373368,174.19568542650484,178.6750030517578,29255,5227137.214279175
2000-06-30 00:00:00,179.17266845703125,179.17266845703125,179.17266845703125,179.17266845703125,0,0.0
2000-07-03 00:00:00,174.1956498887804,179.17266845703125,174.1956498887804,179.17266845703125,11455,2052422.917175293
2000-07-04 00:00:00,174.1956759444715,182.1589068447902,172.2048682193918,175.68878173828125,45577,8007367.6052856445
2000-07-05 00:00:00,174.19564819335938,174.19564819335938,174.19564819335938,174.19564819335938,0,0.0
2000-07-06 00:00:00,179.17266671316963,179.17266671316963,169.21862967354912,174.19564819335938,22800,3971660.7788085938
2000-07-07 00:00:00,177.1818699582794,177.1818699582794,166.23242855636326,168.22323608398438,17100,2876617.337036133
2000-07-10 00:00:00,169.21864917496313,173.20026444966814,164.24163008158186,168.720947265625,14396,2428906.7568359375
2000-07-11 00:00:00,171.2094751993815,171.2094751993815,167.2278594970703,167.2278594970703,2300,384624.0768432617
2000-07-12 00:00:00,164.2416534423828,173.2002890846946,162.25084552186908,164.2416534423828,31635,5195784.70664978
2000-07-13 00:00:00,168.22321280157675,168.22321280157675,163.743896484375,163.743896484375,48735,7980058.795166016
2000-07-14 00:00:00,168.22321280157675,170.21402005366642,163.743896484375,163.743896484375,22083,3615956.466064453
2000-07-17 00:00:00,172.702577529415,188.13133805797946,172.702577529415,185.14512634277344,65768,12176624.669311523
2000-07-18 00:00:00,186.14053024784212,186.14053024784212,174.19568338701802,185.14512634277344,82164,15212264.160827637
