date,ticker,pred_return,actual_return
2000-03-01,EWA,-0.005179586319976,0.012195186247457857
2000-03-01,EWC,-0.0234466992877535,4.963225408438632e-08
2000-03-01,EWD,-0.0292508993579527,-0.001742039083006297
2000-03-01,EWG,-0.0130803487354462,0.024390084292132297
2000-03-01,EWH,0.0101404249068828,0.0817304786353028
2000-03-01,EWI,-0.0324798088669081,-0.006976613690356515
2000-03-01,EWJ,-0.0137071761304449,-0.020161290322580516
2000-03-01,EWL,-0.0257565295855516,0.0042733781726211895
2000-03-01,EWM,-0.0210779857597641,0.00892836816580278
2000-03-01,EWN,-0.0181682556091878,-0.023315856160151527
2000-03-01,EWP,-0.0302168649942304,0.01521739130434785
2000-03-01,EWQ,-0.019204307407634,-1.7660659512586108e-07
2000-03-01,EWS,-0.0148453773253725,-0.025861906756448172
2000-03-01,EWU,-0.0181114418803018,-0.0032053063154769967
2000-03-01,EWW,-0.0196661438056434,0.09459456816119127
2000-03-01,QQQ,-0.0137046852640115,0.029496945734843072
2000-03-01,SPY,-0.0254591345611894,-0.013068499641692322
2000-03-08,EWA,-0.0234324955377555,-0.03571408787970387
2000-03-08,EWC,-0.0575978640169662,0.010830603977089792
2000-03-08,EWD,-0.0414948830288711,-0.04490517385742987
2000-03-08,EWG,-0.0678721685609007,-0.044247721541343266
2000-03-08,EWH,-0.0538580879201462,-0.04017878339735126
2000-03-08,EWI,-0.0547429004462298,-0.06496471390685943
2000-03-08,EWJ,-0.0527817778308115,-0.024999976881016295
2000-03-08,EWL,-0.0309888165612429,0.017543601271061693
2000-03-08,EWM,-0.0254272298598602,-0.0178572016203129
2000-03-08,EWN,-0.0452918712517658,-0.002680734596588019
2000-03-08,EWP,-0.0593076368009424,-0.00429196286548128
2000-03-08,EWQ,-0.0812140836622427,-0.028260738571929456
2000-03-08,EWS,0.0125247922772924,-0.0088497551620218
2000-03-08,EWU,-0.0455284810560312,2.268059953181023e-07
2000-03-08,EWW,-0.0383251072460686,-0.07228937424642556
2000-03-08,QQQ,-0.0510654515720607,-0.07502092475006106
2000-03-08,SPY,-0.0058320422235917,0.01867067819124446
2000-03-15,EWA,-0.015257437985246,0.0
2000-03-15,EWC,-0.0186049345539728,0.04642863057367119
2000-03-15,EWD,-0.0365213880547845,0.03237374127598991
2000-03-15,EWG,-0.0094783553389306,0.027334736102406776
2000-03-15,EWH,-0.0049299583352497,0.028571278670972866
2000-03-15,EWI,-0.0065583531579458,-0.01694892016455707
2000-03-15,EWJ,-0.0051653411444054,-0.004166541162186954
2000-03-15,EWL,0.0190536301258579,0.03389830508474567
2000-03-15,EWM,0.0079757742539172,9.526465927223171e-08
2000-03-15,EWN,-0.004485260895391,0.018469476289428854
2000-03-15,EWP,-0.0351581194551862,0.004282715580481433
2000-03-15,EWQ,-0.0288675042846107,-0.008791047519167261
2000-03-15,EWS,-0.0312848317701676,0.06306349637965836
2000-03-15,EWU,-0.0066342056669396,0.009259295880791774
2000-03-15,EWW,-0.0089170603486218,-0.018927444794952453
