date,strat_ret,bench_ret,top_tickers,n_available,cum_strat,cum_bench,relative
2001-09-01,0.07609339564311553,0.050000815760295345,"EWA, EWW, EWS",21,0.776648776336082,0.7150200258550542,1.086191642545017
2001-10-01,0.08902308309080241,0.0862921728848155,"EWZ, EWW, EWL",21,0.8457884448842189,0.7767206575422438,1.08892230002035
2001-11-01,0.0522597954417356,0.04367864305692434,"EWJ, EWZ, EWS",21,0.8899891760008519,0.810646761897971,1.0978754469050318
2001-12-01,-0.0360585305576454,-0.005332170612149362,"EWH, EWD, EWI",21,0.8578974741020515,0.8063242550573446,1.0639608925580926
2002-01-01,0.010752802416955032,0.004201136693117962,"EWD, EWL, EWG",21,0.8671222761350756,0.8097117334718171,1.0709024462534318
2002-02-01,0.06352048938616904,0.05712750507052803,"EWT, IWM, SPY",21,0.9222023074728244,0.8559685446313944,1.0773787346005246
2002-03-01,0.012987398884521634,-0.006588201108756823,"EWJ, EWZ, EWN",21,0.9341793166922003,0.8503292517165929,1.098608938603883
2002-04-01,-0.047629492300759795,-0.011172917145529298,"EWZ, EWM, EWI",21,0.8896848301202802,0.8408285934407436,1.0581048706724074
2002-05-01,-0.06559621075657207,-0.05869467310485107,"QQQ, EWY, EWQ",21,0.8313248764967853,0.7914764340115273,1.0503469727876669
2002-06-01,-0.16482409554261812,-0.11036873075141408,"EWZ, EWC, EWA",21,0.694302505626124,0.7041221845700197,0.9860540128416884
2002-07-01,0.006359614776904201,0.011361339498933493,"EWP, EWD, EWT",21,0.6987180021005455,0.7121219557576505,0.9811774464349381
2002-08-01,-0.10570860560217533,-0.13110739549779757,"IWM, SPY, EWM",21,0.624857496389359,0.6187575008614671,1.0098584591207365
2002-09-01,0.17469374833330953,0.08698376885448872,"EWG, EWN, EWZ",21,0.7340161946077834,0.6725793602933821,1.0913451080146177
2002-10-01,0.0668142442604361,0.06034343039062862,"EWD, EWM, EWQ",21,0.7830589319254236,0.7131651061034193,1.098005111612778
2002-11-01,-0.039783854732470265,-0.06014722000538832,"EWM, EWJ, EWH",21,0.7519058291307392,0.6702702075664508,1.121795091953561
2002-12-01,-0.033816251586939766,0.006349542618397733,"EWZ, EWN, EWL",21,0.7264791924431676,0.6745261168152363,1.0770215923932298
2003-01-01,-0.004334377201197598,-0.026656196435479125,"QQQ, EWS, EWW",21,0.7233303575942975,0.6565458161445484,1.1017210677572051
2003-02-01,-0.009987174286893134,-0.01909479160059719,"EWW, EWU, EWQ",21,0.7161063312460025,0.6440092106090243,1.11195044954217
2003-03-01,-0.007541179856141867,0.1055804225866078,"EWT, EWH, EWJ",21,0.7107060446059545,0.7120039752147928,0.9981770739293321
2003-04-01,0.07241450913870823,0.07514836557879012,"EWT, EWZ, EWW",21,0.7621714739680077,0.7655099102377858,0.995638937882932
2003-05-01,0.0373327579419979,0.02189022821579963,"QQQ, EWC, EWY",21,0.7906254371159511,0.7822670968743471,1.0106847651844246
2003-06-01,0.015923726275643233,0.043345629429482564,"EWG, EWP, EWU",22,0.8032151401631463,0.8161749565703397,0.9841212765683819
2003-07-01,0.047163339326518894,0.03739406869074359,"EWJ, EWU, IWM",22,0.8410974483708583,0.8466950589599957,0.993388870609434
2003-08-01,0.021947528917766034,0.008520235665408138,"EWP, EWU, EWI",22,0.8595574589416369,0.8539091003990715,1.0066147070454288
2003-09-01,0.0703613805907806,0.07636509945676442,"IWM, EWN, EWQ",22,0.9200371084498737,0.9191179537780828,1.0010000399491847
2003-10-01,0.05649112953954727,0.02187092170862686,"EZA, EWQ, IWM",22,0.9720110439245062,0.9392199105861565,1.0349131582164661
2003-11-01,0.04664908654276464,0.048484736606361316,"EWY, EWW, EWC",22,1.0173544712330636,0.9847577405663764,1.0331012687932155
2003-12-01,0.0397512719375208,0.04787879590949465,"EWC, EWD, EWP",22,1.0577956054759017,1.031906755447249,1.0250883618040003
2004-01-01,0.013461809240480502,0.03041742767179748,"EWP, QQQ, IWM",22,1.072035448132237,1.0632947045451049,1.0082204336669498
2004-02-01,0.005738929636162966,-0.007758505993007602,"EZA, EWC, EWS",22,1.0781877841365404,1.0550451262075584,1.021935230403054
2004-03-01,-0.031211161451834234,-0.05281096108938159,"EWN, EWA, EWU",22,1.0445362911304594,0.9993271790998695,1.0452395501454403
2004-04-01,0.0006057674601521989,0.013449957177938298,"EWT, EWM, EWQ",22,1.0451690372265745,1.0127680868655127,1.03199246775374
2004-05-01,0.0452082993823115,0.023243797746003925,"EWG, EWC, EWZ",22,1.0924193519666359,1.0363086634402219,1.054144764495304
2004-06-01,-0.06761366305628896,-0.03294339124873403,"EWJ, EWP, EWY",22,1.0185568779865943,1.002169141686058,1.0163522659188702
2004-07-01,0.02460789066944567,0.02177220756497548,"EWZ, SPY, EWG",22,1.0436214142807003,1.0239885762540604,1.0191729072783804
2004-08-01,0.029141869944308934,0.04046893726298562,"EWY, IWM, EWT",22,1.0740344938067643,1.0654283057045,1.008077679235839
2004-09-01,0.03326489612532127,0.03600974375138354,"EWN, IWM, EWJ",22,1.1097621396782582,1.1037941059783898,1.0054068359919157
2004-10-01,0.057853618904867704,0.07506153334542383,"EWP, EWJ, EWU",22,1.1739658955822547,1.186646584070769,0.9893138457071073
2004-11-01,0.0328270921230884,0.028684051030373862,"EWT, EWQ, EWS",22,1.2125037821858975,1.2206844152432736,0.99329832268257
2004-12-01,-0.024956845628358103,-0.007602883673054342,"EWQ, QQQ, SPY",22,1.1822435124700836,1.2114036936326686,0.9759286014102024
2005-01-01,0.05010176807641716,0.04850479668124279,"EWM, EWZ, QQQ",22,1.2414760027417084,1.2701625834912278,0.9774150324357138
2005-02-01,-0.054941943179722265,-0.039591229513204255,"EWJ, EWH, EWW",22,1.1732668987400847,1.2198752851291421,0.9617924988257114
2005-03-01,0.0052678372610719,-0.022824026024536804,"EWH, EWW, EWA",22,1.17944747782645,1.1920328198746653,0.9894421178356998
2005-04-01,-0.011592111074757433,0.021397182067300256,"EWQ, EZA, EWM",22,1.1657751916566435,1.2175389631517208,0.9574849158329343
2005-05-01,0.026849915282541135,0.019211682323797927,"EZA, EWZ, EWD",22,1.1970761567911126,1.240929934928638,0.9646605526201225
2005-06-01,0.03969897973043457,0.05224722250227699,"EWJ, EWD, EWL",22,1.2445988588753494,1.3057650773485907,0.9531567970883079
2005-07-01,0.04416092161153263,0.0145629202848441,"EWZ, EWP, EWI",22,1.2995614915199467,1.3247808300807515,0.980963388065279
2005-08-01,0.07353215872040937,0.04371837879933633,"EWZ, EWS, EWQ",22,1.3951210533813234,1.382698100236321,1.0089845738146883
2005-09-01,-0.017162719513346067,-0.0396256914406286,"EWG, IWM, EWL",22,1.371176982054976,1.3279077319608132,1.032584530575984
2005-10-01,0.03273319813170243,0.036953788857695104,"EWD, EWI, EWW",22,1.4160599898822113,1.376978953910194,1.028381723526739
2005-11-01,0.04373791279909447,0.023230859873834917,"EZA, EWH, EWD",22,1.477995498237966,1.4089673590377014,1.0489920073431718
2005-12-01,0.16194899945413507,0.09594310858478243,"EWW, EWA, EWZ",22,1.7173553903753203,1.5441480673582697,1.1121701517351077
2006-01-01,0.01999469149209807,-0.01001811463556372,"EWP, EWI, EWS",22,1.7516933815881666,1.5286786150051905,1.1458872809457197
2006-02-01,-0.004326251480209733,0.02743949565311332,"EWC, EWZ, EWY",22,1.7441151155031973,1.5706247852166328,1.110459437492345
2006-03-01,0.06551559631582837,0.05188308552325376,"EWG, EWC, EWA",22,1.8583818573388389,1.6521136452729694,1.1248511037095084
2006-04-01,-0.11640844560511081,-0.06082671281985785,"EWZ, EWW, QQQ",22,1.642050513985286,1.551621003026182,1.0582806695595999
2006-05-01,0.0091814014586939,0.0009371152605613178,"EWW, EWY, QQQ",22,1.6571268389696396,1.5530750507467252,1.0669972698182781
2006-06-01,-0.0034965835419060684,0.0076639055612581575,"EWI, EWU, QQQ",22,1.6513325565376475,1.5649776712651944,1.0551796277084518
2006-07-01,0.02685266036839583,0.02743008567663323,"EZA, EWC, EWN",22,1.6956752288336279,1.6079051428700166,1.0545866068983067
2006-08-01,0.031822754272515665,0.007569649938693454,"EWN, EWW, EWL",22,1.7496362849667921,1.6200764219361676,1.0799714515169514
2006-09-01,0.08367880143936728,0.05078814148237684,"EZA, IWM, EWP",22,1.8960437522476405,1.7023570924657245,1.1137755766044226
2006-10-01,0.05111264497480603,0.04839794502367933,"EWQ, EWC, EWS",22,1.9929555634129734,1.7847476774375512,1.116659564042328
2006-11-01,0.0029073266067791994,0.016011347856465744,"EWP, EWN, EWA",22,1.9987497361486126,1.8133238933370235,1.1022574309492794
2006-12-01,0.04660486147516246,0.03331462962773508,"EWA, EWL, EWU",22,2.091901190725336,1.873734107238669,1.1164343876987866
2007-01-01,0.011628629675056366,-0.009638116257674545,"EWG, EZA, EWJ",22,2.1162271349890904,1.8556748400771328,1.1404083782809318
2007-02-01,0.03174611571540977,0.03710206548202959,"EZA, EWL, EWI",22,2.183409126496544,1.9245242095070292,1.1345189193831076
2007-03-01,0.06361715738473904,0.04701805178899531,"EWL, SPY, EZA",22,2.3223114085321503,2.015011588458806,1.1525052371080329
2007-04-01,0.0401522568623761,0.042605128829035305,"IWM, EWP, EWU",22,2.4155574527219597,2.1008614167770925,1.1497938100208622
2007-05-01,0.029443306228568205,-0.00039506692822715433,"EWT, SPY, EWH",22,2.4866794505151524,2.1000314359105356,1.1841153460814615
2007-06-01,-0.006408625169890732,-0.008745847686217128,"EWP, EWA, EWD",22,2.4707432539991308,2.0816648808357945,1.186907305179266
2007-07-01,0.0006236911401563012,-0.004948388720235213,"EWZ, SPY, IWM",22,2.472284234676251,2.071363993820157,1.1935537365968636
2007-08-01,0.05214279941890163,0.06782557047138439,"EZA, IWM, EWN",22,2.6011960556314877,2.2118554383548945,1.1760244410756664
2007-09-01,0.05060650109638973,0.06743571323149376,"EWS, EWW, EWQ",22,2.732833486672727,2.361013487405315,1.1574832169535936
2007-10-01,-0.0532432460568775,-0.05825505987577595,"EWW, SPY, EWU",22,2.5873285609093366,2.2234725053290036,1.1636431548887058
2007-11-01,-0.0435219065610541,-0.03587905858987106,"EWC, EWU, EZA",22,2.4747230890386938,2.143696405037337,1.154418640262445
2007-12-01,-0.05652525662617707,-0.056868027229906366,"EWH, EWG, EWW",22,2.334838731352056,2.0217886195030212,1.1548382006057518
2008-01-01,-0.020419800144942265,0.003120770224618985,"EWJ, QQQ, EWW",22,2.287161791087177,2.0280981572272396,1.127737226591696
2008-02-01,-0.01681225676342513,0.000509605100210683,"EWA, EWJ, IWM",22,2.248709439795924,2.0291316863918905,1.1082126679488589
2008-03-01,0.07694339450609433,0.053354028983357366,"EWZ, EWP, EWG",23,2.4217327773517203,2.137394037198692,1.13303056675768
2008-04-01,0.040503992391647904,0.022748192323239963,"EWQ, SPY, EWW",23,2.5198226233401786,2.1860158878274345,1.1527009649707975
2008-05-01,-0.1162534561928047,-0.11295583991977697,"EWM, EWA, EWI",23,2.226884534384063,1.9390926271399096,1.1484157606584455
2008-06-01,0.004255754830117933,-0.005883071889535882,"EWI, EWN, EWL",23,2.236361608997383,1.9276848058139766,1.1601282545011633
2008-07-01,-0.0610748608252579,-0.04360654058193895,"EWI, EWS, EWJ",24,2.0997761349729176,1.8436251401000625,1.1389387621710088
2008-08-01,-0.0947101709517168,-0.12350768220260497,"EWM, EWI, EWY",25,1.9009059782692972,1.615923272195851,1.1763590579930123
2008-09-01,-0.21245451353841213,-0.24116568254673193,"EWU, EWD, EWT",25,1.4970499233738341,1.2262180333135901,1.2208676456407832
2008-10-01,-0.08402245272822634,-0.06820609375180972,"EWW, TUR, EWA",25,1.3712641169553614,1.1425824911732436,1.2001445213354351
2008-11-01,0.04757559982080087,0.059286899996923784,"EWZ, TUR, EWN",25,1.4365028298322537,1.2103226650656678,1.1868759226733263
2008-12-01,-0.05491068826290033,-0.07279647412051961,"EWU, EWC, SPY",25,1.3576234707545607,1.1222154425007367,1.2097707974230354
2009-01-01,-0.07432150835424256,-0.08246847769903339,"EWA, EZA, EWL",25,1.25672284663096,1.0296680433073537,1.2205126252090848
2009-02-01,0.12372236337866689,0.10003718080814136,"EZA, EWL, EWJ",25,1.412207567328108,1.1326731315280565,1.2467917954608314
2009-03-01,0.16078824335836114,0.15041697662406123,"TUR, EWL, IWM",25,1.639273941336179,1.3030463994758144,1.258031902774622
2009-04-01,0.1544083737489189,0.1428835253503744,"ECH, EWG, EWN",25,1.892391564746879,1.489230262728031,1.2707179085122278
2009-05-01,-0.011651249517975798,-0.01835494211361457,"EWH, QQQ, EWS",25,1.8703428384403005,1.461895527461815,1.279395690940818
2009-06-01,0.1199691351629829,0.12278566323613985,"EWH, EWJ, EWS",25,2.0947262512262617,1.6413953393831606,1.2761863037904468
2009-07-01,0.0126403323275291,0.02736068872324296,"IWM, EWT, EZA",25,2.1212042871769605,1.686305046335805,1.2579006934635901
2009-08-01,0.05219151990223347,0.0657809780467547,"EWW, EWS, EWH",25,2.2319131629478597,1.797231841568952,1.241861573629498
2009-09-01,-0.031777956366257534,-0.03116647642320119,"EWJ, EWS, EWP",25,2.1609875238424268,1.741218457751667,1.241077771845345
2009-10-01,0.07948179247367344,0.05116775497110402,"EWG, ECH, EWW",25,2.332746685750668,1.830312697149068,1.2745071863317134
2009-11-01,0.019376209547932097,0.018269248322799796,"EWN, IWM, EWD",25,2.3779464743560172,1.8637511343216577,1.2758927040017654
2009-12-01,-0.0523878194222204,-0.042791854556134976,"EWU, EWP, EZA",26,2.2533710438617485,1.7839977668529337,1.2631019420146552
2010-01-01,0.03627205886946867,0.01327058639030927,"EWZ, EWA, EWY",26,2.3351054510194578,1.8076724633380743,1.2917746430165884
2010-02-01,0.06048614970407234,0.07209938239207643,"EWP, EWZ, EWQ",26,2.476346988904616,1.9380045315119128,1.2777818362337476
2010-03-01,0.009545284772615336,-0.0008031031976523905,"THD, EWS, ECH",26,2.499984426109519,1.9364481138755907,1.2910154463710735
2010-04-01,-0.14863705652977574,-0.09750562515810215,"EWA, EWY, EWP",26,2.1283940996423194,1.7476335299459236,1.2178720899845505
2010-05-01,-0.010307847215488232,-0.02062315182046032,"EWW, EWZ, EWY",26,2.10645493844886,1.7115918183313217,1.2306993500953405
2010-06-01,0.13652615429763626,0.12005625694520691,"EWC, EWZ, TUR",26,2.394041130396547,1.9170791254582207,1.2487962017865708
2010-07-01,-0.04442324193447043,-0.028119355849817826,"QQQ, EWS, EWD",26,2.287690062059868,1.8631720953372033,1.2278468896056722
2010-08-01,0.13068330039959644,0.11241216217677372,"EWD, EWU, EWP",26,2.586652949661209,2.0726152990814883,1.248014019199571
2010-09-01,0.043614572964703,0.037108709073045885,"EWP, SPY, EWA",28,2.699468713468572,2.1495273772354473,1.2558429085655174
2010-10-01,-0.021288117154225,-0.036168167829504286,"EWS, EZA, EWD",28,2.6420021072420883,2.0717829103014815,1.275231151924904
2010-11-01,0.0849008568436251,0.0664361947825975,"EWN, EWP, EWU",28,2.8663103499296048,2.2094242832775275,1.2973109654057176
2010-12-01,-0.018084913147027534,0.009277672885226037,"QQQ, THD, IWM",28,2.814473376198702,2.2299225990424514,1.2621394919300166
2011-01-01,-0.014431380616501238,0.0101024131185017,"EWY, TUR, QQQ",29,2.773856639671769,2.252450198360261,1.2314841152497318
2011-02-01,0.045920695742100504,0.023527594740022497,"TUR, VNM, EPHE",29,2.901234066454342,2.3054449337993645,1.2584269630214586
2011-03-01,0.049122875463537496,0.05610759254807796,"VNM, EIDO, EPOL",29,3.043751026191351,2.4347978987870103,1.2501041781363926
2011-04-01,-0.08712345994809578,-0.034497504121560246,"VNM, EWY, EWI",29,2.7785689055689935,2.3508034482384392,1.1819656414282946
2011-05-01,-0.02290882855917957,-0.026242254733090522,"VNM, EWP, THD",29,2.7149151468714465,2.2891130653223386,1.186011817415034
2011-06-01,-0.04419521187028084,-0.005901994139579794,"VNM, EZA, EWP",29,2.5949288967456283,2.2756027334259707,1.1403259710621392
2011-07-01,-0.04335986849359436,-0.07652258746623165,"VNM, EWT, ECH",30,2.48241312103251,2.101467724218986,1.1812758732495419
2011-08-01,-0.142587030200968,-0.14275863762557356,"EWG, MCHI, VNM",30,2.1284532063725683,1.801465054895369,1.181512347735322
2011-09-01,0.15305577836440326,0.12442997785691674,"EPHE, ECH, EPOL",30,2.4542252685861317,2.025621311786009,1.2115913543693013
2011-10-01,-0.0451330042903754,-0.0273992575301835,"EPOL, EWP, EWY",30,2.3434587090094863,1.9701207918057562,1.1895000137842002
2011-11-01,-0.013310021510422232,-0.041144329925556306,"EWL, ECH, EWH",30,2.3122672231837837,1.889061491954502,1.2240296216040143
2011-12-01,0.0909137920426016,0.10118416993355557,"EWP, ECH, EWI",30,2.522484204659238,2.080204610971362,1.2126135051115723
2012-01-01,0.0558267355920428,0.051213686705507216,"EWI, ECH, EWY",30,2.6633062633878537,2.186739558201001,1.2179348260288103
2012-02-01,0.013438619819990399,-7.752230765079004e-05,"EIDO, EWC, EWL",30,2.6990974237257226,2.186570037104218,1.2343978824937478
2012-03-01,-0.04997045078391566,-0.013722486123214483,"EWZ, EWI, EWC",30,2.5642223087524427,2.156564860112619,1.1890309242164576
2012-04-01,-0.11668560058330345,-0.10767777440963186,"EWN, EWZ, EWQ",30,2.265014488626559,1.924350755605673,1.177027879157958
2012-05-01,0.05585157850973136,0.051363855571889785,"EWA, EWU, EIDO",31,2.3915191231637642,2.0231928298862596,1.1820519961501699
2012-06-01,0.027759700848092667,0.020180648529171803,"MCHI, EWZ, EWU",32,2.4579069785952834,2.0640221732929347,1.1908336113821616
2012-07-01,0.017579653954332235,0.022408261459545456,"EDEN, TUR, MCHI",32,2.501116132730927,2.110273321810382,1.1852095682967003
2012-08-01,0.026882462430571935,0.037234658456887136,"EWD, EWI, EWN",32,2.568352293203563,2.1888486281986728,1.1733804979091704
2012-09-01,0.03118841765465757,0.0039890043097256505,"EWN, EWI, EWP",32,2.6484551372082934,2.1975799548098944,1.205168954791182
2012-10-01,0.022901281323403664,0.018369972894426982,"EWP, THD, EDEN",32,2.7091081533779144,2.237949439013088,1.2105314383566246
2012-11-01,0.05580955288682866,0.04348659991672338,"EWZ, ECH, EWM",32,2.860302268139998,2.3352702509013055,1.2248270910127232
2012-12-01,0.05695774732729236,0.041548150265657176,"SPY, EPHE, QQQ",32,3.0232186420083975,2.4322964101966718,1.2429482810295907
2013-01-01,0.010216429205032532,-0.010140507391329613,"QQQ, EWY, EWH",32,3.0541051412358113,2.4076316904711677,1.268510110297697
2013-02-01,-0.0034060409185814656,0.003448804968299993,"INDA, MCHI, QQQ",32,3.0437027341551124,2.415935142607101,1.259844554796521
2013-03-01,0.05495960264285114,0.027598267534221444,"TUR, EWP, EWS",32,3.210983426987237,2.482610767018099,1.293389793376268
2013-04-01,-0.06975112111795016,-0.024427190492258045,"EWW, THD, TUR",32,2.9870137330637196,2.421967560894017,1.2333004707796862
2013-05-01,-0.07825213375762917,-0.06278827713283416,"TUR, EWP, EZA",32,2.7532735348881423,2.269896390473869,1.2129511930336885
2013-06-01,0.055918058717526996,0.048363596251625944,"EWD, EWZ, VNM",32,2.9072312460774303,2.37967674303577,1.2216916665616757
2013-07-01,-0.0277461016479404,-0.038474011521207566,"EWZ, ECH, EWJ",32,2.8265669124096973,2.2881210326074624,1.2353222893933373
2013-08-01,0.05217622425156704,0.0695859364454059,"EWD, ECH, EIDO",32,2.9740465014936452,2.4473420773618817,1.215214876989949
2013-09-01,0.06231928602675779,0.04561326829969062,"TUR, EIDO, SPY",32,3.1593869560771064,2.5589733481577115,1.2346306609061217
2013-10-01,-0.022564979213448938,-0.003502572522289432,"THD, TUR, EWW",32,3.088095455085985,2.550010358423183,1.2110129062360087
2013-11-01,-0.0039313166870884346,-0.005121692635453983,"EIDO, EWG, EWA",32,3.0759551738920834,2.5369499891501155,1.2124618881125584
2013-12-01,-0.10062278416323804,-0.04151101307645809,"TUR, ECH, SPY",32,2.766444000333745,2.431638624976185,1.1376871431135616
2014-01-01,0.06365836909202739,0.056071840684381924,"TUR, EDEN, EWP",32,2.9425513135794152,2.567985078557839,1.1458599733110326
2014-02-01,0.0771804622768556,0.021822643033743254,"TUR, EWS, EWW",32,3.1696587842348434,2.6240253002431855,1.2079375850305598
2014-03-01,0.018396218115655033,0.014316739521356758,"EWP, ASHR, EWL",33,3.227968518581829,2.661592786964217,1.2127957869406514
2014-04-01,0.03260018891567983,0.017327415641701423,"VNM, INDA, ASHR",33,3.3332009021014635,2.7077113114529006,1.2310030570847446
2014-05-01,-0.006223246804194099,0.0028205758804633095,"EPOL, EZA, EWN",33,3.3124575702397236,2.7153486166692424,1.2199013967874663
2014-06-01,-0.009850079614904103,0.006368024590623751,"EWI, VNM, EWM",33,3.2798295994518702,2.732640023432308,1.2002420997011782
2014-07-01,0.0087681037776318,0.021153440199227547,"EWG, EPHE, EWP",33,3.3085874857528124,2.790444760753999,1.185684637906542
2014-08-01,-0.03117523787751983,-0.04477147510386124,"EWD, EWL, EDEN",33,3.205441483845883,2.665512432619201,1.2025610702915137
2014-09-01,-0.013455461101270069,0.009278938672341369,"EWL, EWG, EWU",33,3.1623107906475973,2.6902455590118377,1.1754729154944337
2014-10-01,-0.019045196430360133,0.0049743447485239515,"EWZ, EWD, VNM",33,3.1020839604658663,2.703627767880548,1.1473783474630015
2014-11-01,-0.0418995240168136,-0.04067545638272469,"SPY, EDEN, EWM",33,2.9721081190621543,2.5936564745329993,1.1459143291508167
2014-12-01,-0.013483652802031803,0.0014890516308562348,"EWZ, EPOL, EWG",33,2.9320332450946207,2.597518562936284,1.1287824029177274
2015-01-01,0.06719238355781174,0.048135698910579464,"EWP, EWW, IWM",33,3.1290435475032736,2.7225519343964257,1.1493053660322423
2015-02-01,0.03484211400004473,-0.015404792321462671,"EPOL, ASHR, EWA",33,3.2380660394964873,2.6806115872626526,1.2079579357496875
2015-03-01,0.08773187936529647,0.038443114667501416,"ASHR, VNM, EWM",33,3.522147658650456,2.783662645890824,1.2652925683540588
2015-04-01,-0.04491554612588697,-0.013780599840358848,"THD, EWY, EWC",33,3.3639484730261566,2.745302104877248,1.225347282198864
2015-05-01,-0.054059659641786266,-0.03705644114179296,"EWZ, ASHR, EIDO",33,3.182094563521856,2.643570979011424,1.2037106583428359
2015-06-01,-0.06064015825588953,-0.004914934616806084,"ECH, MCHI, EWC",33,2.989131845604685,2.630578000494697,1.1363023050609256
2015-07-01,-0.12144836578086754,-0.08446193564786768,"EWS, EWZ, TUR",33,2.626106667852447,2.4083942907002176,1.0903973149217738
2015-08-01,-0.018989656664253035,-0.038045073934266364,"EWY, EWM, VNM",33,2.5762378038662237,2.3167667518476627,1.1119970544344304
2015-09-01,0.08230135188109743,0.06265181062785431,"THD, EIDO, EZA",33,2.788265657891603,2.4619163836533318,1.13255904075588
2015-10-01,-0.05617764300288867,-0.018480262071426144,"EWZ, EZA, EPOL",33,2.631627465165354,2.4164195236854806,1.089060669875586
2015-11-01,-0.06354424917386191,-0.05140562721341738,"VNM, ECH, EZA",33,2.4644026737861084,2.292201962459681,1.0751245807073844
2015-12-01,0.15708645945342467,-0.019418799125833233,"EWM, THD, EWC",33,2.8515269644787216,2.247690152994836,1.2686477095961513
2016-01-01,-0.0026172619423793647,-0.008027110686786524,"EZA, ASHR, THD",34,2.844063771476923,2.229647695347146,1.2755664392235362
2016-02-01,0.10088197911619351,0.09861376874402278,"EWI, ASHR, EWH",34,3.1309785534761803,2.449521657556753,1.2781999880740547
2016-03-01,-0.017905277493743866,0.014263022732831379,"VNM, EIDO, EPOL",34,3.0749175136492286,2.4844592406430475,1.237660680178176
2016-04-01,0.013342187012588033,-0.02249881138750581,"VNM, QQQ, EWL",34,3.115943638164619,2.4285618607878736,1.2830406704788426
2016-05-01,0.0760604890971682,-0.002147660966800871,"EPHE, EWZ, KSA",34,3.3529438352826295,2.423346133273998,1.3836008770041954
2016-06-01,0.033967119698742,0.052882761838766175,"EWI, TUR, EWD",34,3.466833679878834,2.551499369692822,1.358743694416907
2016-07-01,0.0038161335147864667,0.0011284060731852434,"TUR, VNM, EWI",34,3.48006358007481,2.5543784970773116,1.3623915109122064
2016-08-01,-0.030846297359261,0.007552285637232603,"EWW, EPHE, ASHR",34,3.372716504054688,2.5736698931128443,1.3104697354855404
2016-09-01,-0.004185593876275866,-0.008720872714897835,"TUR, EWW, EWY",34,3.358599682508902,2.5512252455648423,1.316465368296129
2016-10-01,-0.06597384417641253,-0.031215996578392934,"EDEN, EWZ, MCHI",34,3.1370199504041114,2.471586207028581,1.2692334750385001
2016-11-01,0.0199937248854495,0.0066082792059766506,"TUR, EDEN, EWW",34,3.199740664252658,2.4879191387662667,1.2861111980670628
2016-12-01,0.09286178887379899,0.05764860585943167,"EWP, EWS, EWM",34,3.4968743062673977,2.63134420860714,1.3289307779761783
2017-01-01,0.005753133811679166,0.013540600454120616,"EWI, EWP, EWT",34,3.5169922920739767,2.6669741891931533,1.3187200334840816
