date,ticker,pred_return,actual_return
2015-03-03,MTUM,-0.023707023164959318,-0.024290779480656832
2015-03-03,VLUE,-0.022149629559764406,-0.02808494127491412
2015-03-03,QUAL,-0.011186648446954717,-0.027085442230259438
2015-03-03,USMV,-0.022853841057464352,-0.026839031624455334
2015-03-03,SIZE,-0.011209622475008896,-0.024651303091187238
2015-03-03,VTV,-0.021112981209945536,-0.028718626667900038
2015-03-03,VUG,-0.010474322415748749,-0.028436458644531815
2015-03-03,IWD,-0.018994331265553832,-0.028655865288741866
2015-03-03,IWF,-0.016097042995332878,-0.02806397053964471
2015-03-03,SPYG,-0.025122215076324728,-0.02794291725874265
2015-03-03,SPYV,-0.016049945871157267,-0.027742654064737193
2015-03-03,RPV,-0.028261170522820622,-0.03801595546662362
2015-03-03,SPHQ,-0.018730056126827543,-0.02478975487874635
2015-03-03,MOAT,-0.03112114237049557,-0.026086934219741953
2015-03-10,MTUM,-0.01416182993674131,0.020866503747875687
2015-03-10,VLUE,0.0014895558851337753,0.015523931220713383
2015-03-10,QUAL,-0.0011205467600015062,0.008858151643949208
2015-03-10,USMV,-0.0009611454023169541,0.015266998192852377
2015-03-10,SIZE,-0.01235990025397582,0.014007337389634333
2015-03-10,VTV,-0.006989378311646033,0.014120080451144323
2015-03-10,VUG,-0.009687033570365156,0.01641690029154308
2015-03-10,IWD,0.0005692251562499084,0.01636783063594871
2015-03-10,IWF,-0.006196353854653447,0.015100279825593699
2015-03-10,SPYG,0.003238042052570167,0.014984844592313085
2015-03-10,SPYV,-0.006623500193539411,0.011956401855451437
2015-03-10,RPV,-0.01099205246147028,0.015054534881119075
2015-03-10,SPHQ,-0.006568173776130726,0.01163277789685968
2015-03-10,MOAT,-0.027586764860359603,-0.0026454976139681508
2015-03-17,MTUM,-0.00614550004701242,0.009444720081838609
2015-03-17,VLUE,-0.007518156793531294,0.008324674479415872
2015-03-17,QUAL,-0.0067816372388381785,0.014581217042110461
2015-03-17,USMV,-0.011313279869626602,0.012612391238280063
2015-03-17,SIZE,-0.00850659196805259,0.01276305711780501
2015-03-17,VTV,-0.008641828970161414,0.006426555709671433
2015-03-17,VUG,-0.004190443126800725,0.010798156460112285
2015-03-17,IWD,-0.006137292873073186,0.006750542029785089
2015-03-17,IWF,-0.012038103391604382,0.010553581056321981
2015-03-17,SPYG,-0.01553499811276604,0.012246516905969118
2015-03-17,SPYV,0.0011352201173659981,0.007139381169666503
2015-03-17,RPV,-0.011022416555639736,0.011574195018446476
2015-03-17,SPHQ,-0.005320220342862947,0.010276908274013286
2015-03-17,MOAT,-0.01667347428688859,0.007957544506910663
2015-03-24,MTUM,0.0028042668778283097,-0.015365130467751897
2015-03-24,VLUE,0.0030834785465299053,-0.003152050917605398
2015-03-24,QUAL,0.012388537821540035,-0.01356906610009867
2015-03-24,USMV,0.0022587628969155116,-0.007481343868904311
2015-03-24,SIZE,-0.0012351604052077692,-0.008515851746738079
2015-03-24,VTV,-0.0033242693611674756,-0.004401715470271905
2015-03-24,VUG,-0.0016065827344329264,-0.04192756997840763
2015-03-24,IWD,-0.007630672496204527,-0.007758129348600096
2015-03-24,IWF,0.00660364590899043,-0.012931656260169677
2015-03-24,SPYG,0.0021094544207693744,-0.018614622941810044
2015-03-24,SPYV,-0.006140319868146338,-0.004658659246317587
2015-03-24,RPV,0.0015192858648038765,-0.004242217728738007
2015-03-24,SPHQ,0.0005758884478770376,-0.008033586335723819
2015-03-24,MOAT,-0.015376207020353916,-0.002960475236135851
2015-03-31,MTUM,0.005851722404075055,0.002276297600470878
2015-03-31,VLUE,0.0019434662488426735,-0.0012101718732014932
2015-03-31,QUAL,0.0031666574283142346,0.004559409771085043
2015-03-31,USMV,-0.0019906213072388157,0.004120484139042091
2015-03-31,SIZE,0.002287283555579167,0.00690713389998221
2015-03-31,VTV,0.0003715785365780988,0.0025094953103343975
2015-03-31,VUG,0.01246774368539949,0.03833270439559611
2015-03-31,IWD,4.495398154213959e-05,0.004850506335448479
2015-03-31,IWF,0.0018381538394416364,0.00909839708826743
2015-03-31,SPYG,0.004602296985346088,0.007506486911251775
2015-03-31,SPYV,0.009931752344090272,0.004680463932895673
2015-03-31,RPV,0.005777944554893777,0.008705279171114189
2015-03-31,SPHQ,0.0032915038654370843,0.004262247717481182
2015-03-31,MOAT,0.00023310395874598377,0.012207086520905852
2015-04-08,MTUM,-0.0028703916309333888,0.005960601624622752
2015-04-08,VLUE,0.0004378707476637711,0.019388117388410953
2015-04-08,QUAL,-0.0028346563982043493,0.007981180741790883
2015-04-08,USMV,-0.0007758306414514804,0.003137510565276669
2015-04-08,SIZE,-0.0017022811057426646,0.002684046623777414
2015-04-08,VTV,-0.0011645773809187965,0.016207951474560556
2015-04-08,VUG,0.002032709593690063,0.006352352829257724
2015-04-08,IWD,0.0004803833012312353,0.015253342166933859
2015-04-08,IWF,0.0016909427233686714,0.007613633436821754
