date,ticker,pred_return,actual_return
2000-02-29,3M IB Equity,0.009366599085935734,0.04086691111702878
2000-02-29,AACL IB Equity,-0.01173283034729733,-0.25166444740346205
2000-02-29,ABB IB Equity,-0.008325208644245796,-0.11457505957108804
2000-03-07,3M IB Equity,-0.09667381164495481,-0.007116430081546277
2000-03-07,AACL IB Equity,0.007669082315790998,0.06049822064056931
2000-03-07,ABB IB Equity,-0.036295912837362,-0.04395604395604402
2000-03-14,3M IB Equity,0.008429723369859587,-0.061807258693131084
2000-03-14,AACL IB Equity,-0.005315607826181679,0.19966442953020147
2000-03-14,ABB IB Equity,0.000706321220568018,-0.07178043631245612
2000-03-23,3M IB Equity,0.028232554364380213,-0.06948609872740541
2000-03-23,AACL IB Equity,-0.08997108886291938,-0.11188811188811199
2000-03-23,ABB IB Equity,0.017934564451150603,-0.027293404094010598
2000-03-30,3M IB Equity,0.02673025091142156,-0.08813345238354486
2000-03-30,AACL IB Equity,-0.038691858607014296,0.0
2000-03-30,ABB IB Equity,0.01411700031917773,-0.06313328137178487
2000-04-06,3M IB Equity,0.03649551922189942,0.10114157432174231
2000-04-06,AACL IB Equity,0.06656525078720943,0.07874015748031504
2000-04-06,ABB IB Equity,0.01345641971361733,-0.022462562396006747
2000-04-13,3M IB Equity,0.019194246768217127,-0.08163619407031464
2000-04-13,AACL IB Equity,-0.03717124549141759,-0.16642335766423355
2000-04-13,ABB IB Equity,-0.008088023950022172,-0.10723404255319147
2000-04-24,3M IB Equity,0.02858378868426459,-0.002219965519684508
2000-04-24,AACL IB Equity,-0.04229271470236351,-0.0929853181076673
2000-04-24,ABB IB Equity,-0.0025160613422132716,-0.0883380997775659
2000-05-02,3M IB Equity,0.010831553751642131,0.04232052829652777
2000-05-02,AACL IB Equity,-0.01911054583762184,0.017985611510791477
2000-05-02,ABB IB Equity,-0.04018653398941274,0.07354478912513063
2000-05-09,3M IB Equity,-0.016548539793242112,-0.05225151577082909
2000-05-09,AACL IB Equity,-0.03555624055356943,-0.053003533568904526
2000-05-09,ABB IB Equity,-0.03286977247758349,-0.053896103896103886
2000-05-16,3M IB Equity,-0.02365485631382136,-0.03635285531837251
2000-05-16,AACL IB Equity,0.04531339956241354,0.05835010060362178
2000-05-16,ABB IB Equity,-0.017947098123920924,0.0061770761839397
2000-05-23,3M IB Equity,-0.0065381818713279305,0.1123510497446567
2000-05-23,AACL IB Equity,-0.03330929832313445,0.019011406844106515
2000-05-23,ABB IB Equity,-0.027198008267973806,0.11834924965893578
2000-05-30,3M IB Equity,-0.01088881162535782,0.09602413915512953
2000-05-30,AACL IB Equity,0.003083097400949919,0.07462686567164178
2000-05-30,ABB IB Equity,-0.02276949171396092,0.014333638304361074
2000-06-06,3M IB Equity,-0.06905654642185566,0.3620140612076095
2000-06-06,AACL IB Equity,-0.058674607012006885,0.03472222222222232
2000-06-06,ABB IB Equity,0.0032660690188337504,0.17558628983764302
2000-06-13,3M IB Equity,-0.22587064467684403,-0.06021224588944385
2000-06-13,AACL IB Equity,0.02195291711180003,-0.09060402684563762
2000-06-13,ABB IB Equity,-0.08343995623576372,0.0352941176470587
2000-06-20,3M IB Equity,-0.09819725925141554,-0.02804478118285647
2000-06-20,AACL IB Equity,-0.016443028378842595,0.1324626865671641
2000-06-20,ABB IB Equity,-0.03539141176246363,-0.061511857707509776
