date,ticker,pred_return,actual_return
2010-03-03,FDN,0.0044134715778116895,0.056265032888050515
2010-03-03,IBB,-0.028924847655272257,0.031182372256042035
2010-03-03,IGV,-0.008279478403952711,0.036098122663394516
2010-03-03,IHI,-0.017003838287263262,0.016634844388540015
2010-03-03,ITA,-0.023238206151778185,0.03590279681591069
2010-03-03,ITB,-0.010782584446732857,0.0400604315873081
2010-03-03,IYT,0.0018216968020148272,0.03420759995325984
2010-03-03,KBE,-0.038336799740278926,0.05774928681038527
2010-03-03,KRE,0.0033555672969241,0.04083290706325293
2010-03-03,MOO,-0.02305686752473335,0.006717475064686784
2010-03-03,OIH,-0.010421666569873533,0.0059572578276145816
2010-03-03,PHO,-0.0008201420731911435,0.01175097109485379
2010-03-03,SMH,0.0011660440771470437,0.025871804224607775
2010-03-03,SOXX,0.0005711977984375061,0.02642682381410033
2010-03-03,XBI,-0.012424852871772862,0.03286009024364622
2010-03-03,XHB,-0.02396257022426529,0.030116596702775444
2010-03-03,XLB,-0.012067130365098988,0.010419912408670351
2010-03-03,XLE,-0.016639929677956022,0.01914054809484833
2010-03-03,XLF,-0.03290728308361912,0.04385961130667271
2010-03-03,XLI,0.0018824033295712361,0.022448886509169208
2010-03-03,XLK,-0.013376432734025001,0.031846459198884736
2010-03-03,XLP,-0.012439565587381574,-0.00036445888180058894
2010-03-03,XLV,-0.005542240106737539,0.0034678612232572625
2010-03-03,XLY,-0.011159608769407137,0.0273840493625106
2010-03-03,XOP,-0.010606304714575243,0.02738403327868122
2010-03-03,XRT,-0.023694714932214866,0.03413203595197278
2010-03-24,FDN,-0.007623777794436459,0.0022531302294570565
2010-03-24,IBB,-0.009298027587128943,-0.02204573951270583
2010-03-24,IGV,-0.012692545546680645,-0.01918797431038155
2010-03-24,IHI,-0.0060388763547473134,-0.001709883129176304
2010-03-24,ITA,-0.016081463092831205,-0.008230240572582592
2010-03-24,ITB,-0.010300695675200866,-0.018115738731543263
2010-03-24,IYT,-0.008924967277708862,-0.003653070594078156
2010-03-24,KBE,-0.010488957886879202,-0.0163870598488296
2010-03-24,KRE,-0.01879956150261186,-0.02091145122741389
2010-03-24,MOO,-0.025127089202467978,-0.00507402676072044
2010-03-24,OIH,-0.014446345293890106,0.009636126856156224
2010-03-24,PHO,-0.01993489158319639,-0.005705020166588359
2010-03-24,SMH,-0.008638048825224898,-0.013451306048732015
2010-03-24,SOXX,-0.00733057854457797,-0.009619413614044614
2010-03-24,XBI,-0.018806980849380484,-0.02804808416026716
2010-03-24,XHB,-0.0004642058030217555,-0.015222062698181382
2010-03-24,XLB,-0.01815719615072009,-0.014525944060668206
2010-03-24,XLE,-0.01817761955179209,0.0015671862692898664
2010-03-24,XLF,-0.008003787168465726,-0.004369591755034152
2010-03-24,XLI,-0.01739331303774394,-0.0025544486516242415
2010-03-24,XLK,-0.00835459661209137,-0.005168344226820887
2010-03-24,XLP,-0.003968385159459631,-0.0035676875840500166
2010-03-24,XLV,-0.0064094777371827005,-0.01168871909469793
2010-03-24,XLY,0.0006257495217110165,-0.004244592329171626
2010-03-24,XOP,-0.015521984914075193,-0.011032960281779691
2010-03-24,XRT,-0.012570956061909833,-0.004819736123153229
2010-04-15,FDN,0.010058021223623204,0.0007100084075783997
2010-04-15,IBB,-0.006835065795069539,-0.029233870899060377
2010-04-15,IGV,0.004015575727585707,0.015781187352473136
2010-04-15,IHI,0.006661355298108296,-0.011007260432687516
2010-04-15,ITA,-0.0018707153914098162,0.03675216600672826
2010-04-15,ITB,-0.015894951597090312,0.0664313533512706
2010-04-15,IYT,-0.01162243220211312,0.0003539189877783677
2010-04-15,KBE,-0.004647195462628373,0.022816343021973218
2010-04-15,KRE,-0.018967435338492322,0.043386629797099285
2010-04-15,MOO,0.006486141049039329,-0.01486808700773401
2010-04-15,OIH,-0.005866304793906818,0.028156557581476838
2010-04-15,PHO,0.0017254126120678226,0.01825235670504921
2010-04-15,SMH,-0.013119887917715234,0.00033086580940522303
2010-04-15,SOXX,-0.013145575933757536,-0.003927662624534811
2010-04-15,XBI,0.00523613343278484,-0.03699512609744382
2010-04-15,XHB,-0.0041370596987783115,0.07158711072600354
2010-04-15,XLB,0.006539493160339971,-0.0014388602262005445
2010-04-15,XLE,-0.0011316270388432859,0.010836653556119957
2010-04-15,XLF,0.0027328230301333356,-0.010644721099938526
2010-04-15,XLI,0.0005787038453797244,0.012922789846797178
2010-04-15,XLK,-0.0031429294660791918,0.004600868173446848
2010-04-15,XLP,0.0010204739901329418,0.00572652277156549
2010-04-15,XLV,-0.0009655388595379844,-0.02328511592632898
2010-04-15,XLY,0.00017391025223245649,0.026497603229871602
2010-04-15,XOP,-0.0037944545515401495,0.0013488007772022303
2010-04-15,XRT,-0.0015740998766820002,0.0235431861551767
2010-05-06,FDN,0.019057537828768067,0.04378427127759621
2010-05-06,IBB,0.05542554999809024,0.020798990905106507
2010-05-06,IGV,0.037884464731680945,0.05478008579217564
2010-05-06,IHI,0.04553259954593081,0.04630937389764078
2010-05-06,ITA,0.050607975514720405,0.049919075541435154
2010-05-06,ITB,-0.018352867035982046,0.018518322626211337
2010-05-06,IYT,0.005974674794166246,0.038688496287377916
2010-05-06,KBE,0.009812587448132737,0.047582676629461584
2010-05-06,KRE,-0.021698659939735854,0.060984855738342336
2010-05-06,MOO,0.05857674511456645,0.038275397688989576
2010-05-06,OIH,0.043145587931078255,0.00733504113625405
2010-05-06,PHO,0.06621470808465224,0.06470902094172604
2010-05-06,SMH,0.019293770572122337,0.03605601847580364
2010-05-06,SOXX,-0.006468549972512894,0.04529912668693292
2010-05-06,XBI,0.06994477050674819,0.03782081150741079
2010-05-06,XHB,-0.01576266296298201,0.04145402453307834
2010-05-06,XLB,0.04605152043076344,0.02728432159027272
2010-05-06,XLE,0.0164028385669297,0.026475796123624162
2010-05-06,XLF,0.025492815772095057,0.0320893571385108
2010-05-06,XLI,0.019815403262206654,0.03374422072178507
2010-05-06,XLK,0.023461823472222365,0.032068669736554645
2010-05-06,XLP,0.022906926874704192,0.027239035881772677
2010-05-06,XLV,0.018734736595412693,0.007962868528712308
2010-05-06,XLY,0.0023176981530197427,0.02849296651852984
2010-05-06,XOP,0.008885909743727938,0.035526680775096686
2010-05-06,XRT,0.021948806958882905,0.020618397027100777
2010-05-27,FDN,0.013910836425132356,-0.016595935316170318
2010-05-27,IBB,0.0013010658515295592,-0.019665519343610383
2010-05-27,IGV,0.01725417964930931,-0.017364856385254313
2010-05-27,IHI,0.011071305288068212,-0.03108828566038835
2010-05-27,ITA,0.0076809722407218395,-0.05235963547674416
2010-05-27,ITB,-0.01299926955996944,-0.08644728814062852
2010-05-27,IYT,-0.006634570627773617,-0.047600890254505424
2010-05-27,KBE,0.027753595628143612,-0.06442685927317415
2010-05-27,KRE,0.013326559750568512,-0.07101042867117435
2010-05-27,MOO,0.001228138838032633,-0.03729005499542215
2010-05-27,OIH,0.002891894949076157,-0.09031461150603814
2010-05-27,PHO,0.03523462081415141,-0.049240254854637344
2010-05-27,SMH,0.005191057213871586,-0.032281196965340264
2010-05-27,SOXX,0.018298977843790754,-0.035010098280935265
2010-05-27,XBI,0.005840446898163876,-0.00664251383756187
2010-05-27,XHB,0.009036027511256428,-0.0813755377970008
2010-05-27,XLB,-0.005388612517285729,-0.06758475627522142
2010-05-27,XLE,-0.0006212423184275284,-0.044308482251412484
2010-05-27,XLF,0.00415101986712707,-0.054776459485899265
2010-05-27,XLI,0.009493024896469526,-0.05233342325286083
2010-05-27,XLK,0.012650257742790494,-0.01878157741924069
2010-05-27,XLP,0.00042908106088290765,-0.016226583271802264
2010-05-27,XLV,0.0018899832841492437,-0.017931204959909186
2010-05-27,XLY,0.004398412552130582,-0.03814452137046043
2010-05-27,XOP,-0.005776869973709298,-0.007046128884749425
2010-05-27,XRT,-0.0041291239025824655,-0.05167793707627566
2010-06-18,FDN,-0.03886723218055943,-0.04794012874757658
2010-06-18,IBB,-0.002255416325209758,-0.02668745750441781
2010-06-18,IGV,-0.009558071224309739,-0.05003138733683665
2010-06-18,IHI,-0.021168446725218337,-0.039127040413772685
2010-06-18,ITA,-0.0237731303127221,-0.03793619014718519
2010-06-18,ITB,-0.05745013368348506,-0.042668211741708095
2010-06-18,IYT,-0.02277158719586858,-0.05916685532166033
2010-06-18,KBE,-0.029051850613039054,-0.027877178834078586
2010-06-18,KRE,-0.024838301051742118,-0.025589559243710647
2010-06-18,MOO,-0.026641667166447447,-0.04102043295214175
2010-06-18,OIH,-0.04987467524058997,-0.0733574199344571
2010-06-18,PHO,-0.0043990235994100235,-0.04630188177167782
2010-06-18,SMH,-0.03207561907131096,-0.05855865757060841
2010-06-18,SOXX,-0.014799232599143175,-0.05859552768279075
2010-06-18,XBI,-0.03111371609993019,-0.023375352558850926
2010-06-18,XHB,-0.023640015416013016,-0.05548618857585963
2010-06-18,XLB,-0.03395150378920986,-0.04444447378324201
2010-06-18,XLE,-0.02821323637656248,-0.0714666692678031
2010-06-18,XLF,-0.006270183462617873,-0.023999556535512778
2010-06-18,XLI,-0.0034450432653639895,-0.049621833529897685
2010-06-18,XLK,-0.005104998295058172,-0.04871544630086955
