date,ticker,pred_return,actual_return
2015-03-03,XLK,-0.0152048566750931,-0.030443627244053473
2015-03-03,XLF,-0.0130210027372412,-0.02216765401005616
2015-03-03,XLE,-0.0186777041554851,-0.04582341449353089
2015-03-03,XLV,-0.0116982839565094,-0.013468188122508495
2015-03-03,XLI,-0.0219015737196974,-0.02526545658684154
2015-03-03,XLY,-0.0317658370409923,-0.025580466255943124
2015-03-03,XLP,-0.0066261064762185,-0.029712949667056954
2015-03-03,XLU,-0.0041518158392412,-0.025600459478610005
2015-03-03,XLB,-0.0197730626452417,-0.02926234767980762
2015-03-10,XLK,-0.0053800035723406,0.004065108091675151
2015-03-10,XLF,0.0019862636384901,0.02804514314448947
2015-03-10,XLE,-0.0025478214136427,0.0006641078410583034
2015-03-10,XLV,-0.0121677441861831,0.024639655724211007
2015-03-10,XLI,-0.0065647068889186,0.012843051298434105
2015-03-10,XLY,-0.0129681578561651,0.011097340341476913
2015-03-10,XLP,0.0066003348794765,0.0024794153554621445
2015-03-10,XLU,0.0045046919638298,0.0212766557584525
2015-03-10,XLB,-0.0082343994477348,-0.012838586614478453
2015-03-17,XLK,-0.0005221429776123,0.01510596474851944
2015-03-17,XLF,-0.0130525976920994,-0.001592534182901062
2015-03-17,XLE,0.00063693098081,0.02387473410418206
2015-03-17,XLV,-0.0014504869384394,0.016665787287422518
2015-03-17,XLI,-0.0059571543320325,0.003173599068842403
2015-03-17,XLY,-0.017274293281275,0.013461197010818271
2015-03-17,XLP,0.0016627524997991,0.013191684354566302
2015-03-17,XLU,-0.003262724831605,0.016091863084326752
2015-03-17,XLB,0.0043693763976728,0.005831587431166296
2015-03-24,XLK,-0.0041207069408923,-0.02148788812334046
2015-03-24,XLF,-0.0030986318009766,-0.011885066818638546
2015-03-24,XLE,-0.0036497713073362,0.012661778317681227
2015-03-24,XLV,-0.0063770067347593,-0.023569001371118836
2015-03-24,XLI,-0.0075494448040057,-0.014664204140307446
2015-03-24,XLY,0.0067064073361413,-0.010115447693078705
2015-03-24,XLP,-0.0062956576489451,-0.011158230472672837
2015-03-24,XLU,0.0138558046156005,-0.004035143584313783
2015-03-24,XLB,-0.0057038372486468,-0.007729998237454128
2015-03-31,XLK,0.0026821795114542,0.007955517333021467
2015-03-31,XLF,0.0056625247355956,0.006652482030793605
2015-03-31,XLE,0.0024343778793927,0.00899355276178615
2015-03-31,XLV,0.009071315872515,0.0048255955644667115
2015-03-31,XLI,0.0028298934934929,0.004852994667383426
2015-03-31,XLY,0.0011226542301512,0.015429402647353374
2015-03-31,XLP,-0.0026729856050564,0.013341275260603469
2015-03-31,XLU,-0.0086946374808192,0.0049664135882177
2015-03-31,XLB,0.0044617819319703,0.011047896936166701
2015-04-08,XLK,-0.0036483087211344,0.009327367178695756
2015-04-08,XLF,-0.0010945873119588,0.010343054176072508
2015-04-08,XLE,0.0161375982428335,0.05029206370763939
2015-04-08,XLV,0.0023274661790071,0.014677940860932326
2015-04-08,XLI,-0.0007953989282337,0.016157974923297402
2015-04-08,XLY,-0.0056489524004974,-0.0015718859778299787
2015-04-08,XLP,-0.0011803455334465,-0.0006074843799389607
2015-04-08,XLU,-0.0082168016755179,0.0011234757086284741
2015-04-08,XLB,-0.0006128551745832,0.017021312094700924
2015-04-15,XLK,-0.0064705587471137,0.013323581914119753
2015-04-15,XLF,-0.0022823251053988,-0.005325488128762879
2015-04-15,XLE,-0.0190247818631544,-0.006068756743915271
2015-04-15,XLV,-0.0127649048222479,0.004051171141124854
2015-04-15,XLI,0.0001516930428517,0.006219937252126995
2015-04-15,XLY,-0.0075652281660029,-0.002225961221224537
2015-04-15,XLP,-0.0053496449454293,-0.0010126019666086838
2015-04-15,XLU,-0.0064401287171388,0.0011263698322585558
2015-04-15,XLB,-0.0059104989718333,-0.009761247258352812
2015-04-22,XLK,-0.0007823161137271,0.01623937070950543
2015-04-22,XLF,-0.0005730980020178,0.003300394927661099
2015-04-22,XLE,-0.0068859176373213,0.010600950459524583
2015-04-22,XLV,-0.0021237806569676,-0.020339304385826318
2015-04-22,XLI,-0.0066303923861735,-0.0037281065407392955
2015-04-22,XLY,-0.0049917154894988,0.0007890659109948128
2015-04-22,XLP,0.0007754434952647,-0.011004595299580755
2015-04-22,XLU,-0.0082562852117208,0.009932436209060036
2015-04-22,XLB,-0.0026545218181476,0.019489515693152493
2015-04-29,XLK,-0.0048371728430423,-0.019786112197323402
2015-04-29,XLF,-0.003892416199784,-0.00041224479005452785
2015-04-29,XLE,-0.0116125301785993,-0.02318329874087155
2015-04-29,XLV,0.0032981507518807,-0.006627732402493813
2015-04-29,XLI,-0.0088415915642593,-0.004117428208436191
2015-04-29,XLY,0.000299973031814,-0.005276690355397906
2015-04-29,XLP,-0.0011524335020486,0.004751344365732102
2015-04-29,XLU,0.0013827352965196,-0.024193397210973133
2015-04-29,XLB,-0.0004770413747502,-0.00039570033395508464
2015-05-06,XLK,0.0031652433691975,0.013750200866609497
2015-05-06,XLF,0.0043796008233163,0.018641387123594422
2015-05-06,XLE,0.0056301802317617,-0.009610664910863376
2015-05-06,XLV,-0.0025708821157595,0.01753923543179714
2015-05-06,XLI,0.0034865867826223,0.020375129410992843
2015-05-06,XLY,-0.0005694601533728,0.003183062310825102
2015-05-06,XLP,-0.0043228330429342,0.007425963903018085
2015-05-06,XLU,0.0087870916362511,-0.010523799867627859
2015-05-06,XLB,0.003859705237112,0.009351437602180823
2015-05-13,XLK,-0.0107858077869497,0.007888463495148823
2015-05-13,XLF,-0.0016702594937882,0.008093812360516539
2015-05-13,XLE,-0.0054867747107544,-0.010792875355857712
2015-05-13,XLV,-7.098085463574932e-05,0.022588093612456506
2015-05-13,XLI,-0.0008555883119432,0.0001756848486316187
2015-05-13,XLY,0.0047643959812238,0.01106265816457963
2015-05-13,XLP,0.0008046807743773,0.006321042506842067
2015-05-13,XLU,0.0136688355139038,0.027375536980118298
2015-05-13,XLB,0.0015087688858994,0.0003920587088732663
2015-05-20,XLK,-0.0100344784572012,0.00714616813736102
2015-05-20,XLF,-0.0084366694548563,-0.001608932232795901
2015-05-20,XLE,-0.0033469016938041,-0.021324413936675835
2015-05-20,XLV,-0.0116683564533329,1.7989246958727279e-07
2015-05-20,XLI,-0.004143208902839,-0.007220963643998046
2015-05-20,XLY,-0.0029986589402488,0.0030026994139240593
2015-05-20,XLP,-0.0037767526452286,-0.005267610498830844
2015-05-20,XLU,-0.0049536463881523,-0.004467496248269698
2015-05-20,XLB,0.0012683333281968,-0.0015686284215521429
2015-05-28,XLK,-0.0049501787184186,-0.013733162023367496
2015-05-28,XLF,0.0023103422922354,-0.006849331357419275
2015-05-28,XLE,0.0012450862340007,-0.016951405606663528
2015-05-28,XLV,-0.0011517194761908,-0.008532101291731542
