timestamps,open,high,low,close,volume,amount
2017-05-18 00:00:00,60.0,60.0,60.0,60.0,0.0,0.0
2017-05-19 00:00:00,73.45,77.8,70.55,72.5,30311616.0,2197592160.0
2017-05-22 00:00:00,72.75,73.5,69.75,70.15,3366639.0,236169725.85000002
2017-05-23 00:00:00,69.8,69.8,66.5,68.15,2882301.0,196428813.15
2017-05-24 00:00:00,68.75,69.45,66.45,66.65,2062261.0,137449695.65
2017-05-25 00:00:00,67.4,72.2,66.95,70.7,2600091.0,183826433.70000002
2017-05-26 00:00:00,71.0,73.2,70.5,72.9,2289566.0,166909361.4
2017-05-29 00:00:00,73.2,74.75,72.75,73.05,2031698.0,148415538.9
2017-05-30 00:00:00,73.35,74.1,71.6,73.15,2069802.0,151406016.3
2017-05-31 00:00:00,72.95,73.4,71.65,72.95,980997.0,71563731.15
2017-06-01 00:00:00,73.05,74.3,72.55,73.0,750718.0,54802414.0
2017-06-02 00:00:00,73.1,73.55,72.5,73.0,720045.0,52563285.0
2017-06-05 00:00:00,73.0,73.2,71.8,72.1,402859.0,29046133.9
2017-06-06 00:00:00,72.0,72.9,71.25,71.8,528562.0,37950751.6
2017-06-07 00:00:00,72.0,72.4,71.3,71.55,262383.0,18773503.65
2017-06-08 00:00:00,71.3,71.85,69.9,70.1,760420.0,53305441.99999999
2017-06-09 00:00:00,70.15,70.65,69.65,70.15,437737.0,30707250.55
2017-06-12 00:00:00,70.1,70.1,68.7,68.8,375727.0,25850017.599999998
2017-06-13 00:00:00,69.5,69.5,68.15,68.35,400239.0,27356335.65
2017-06-14 00:00:00,68.3,68.7,68.0,68.2,383381.0,26146584.2
2017-06-15 00:00:00,68.3,70.7,68.05,69.1,523168.0,36150908.8
2017-06-16 00:00:00,69.2,69.65,68.3,68.45,300015.0,20536026.75
2017-06-19 00:00:00,68.45,69.0,67.75,67.85,391684.0,26575759.4
2017-06-20 00:00:00,67.85,68.35,67.6,67.95,317461.0,21571474.95
2017-06-21 00:00:00,67.75,68.9,67.6,67.85,396572.0,26907410.2
2017-06-22 00:00:00,68.15,68.35,67.7,67.85,191598.0,12999924.299999999
2017-06-23 00:00:00,69.6,70.0,68.2,68.45,825745.0,56522245.25
2017-06-27 00:00:00,69.0,69.0,66.6,66.8,370020.0,24717336.0
2017-06-28 00:00:00,66.9,67.2,66.15,66.3,297135.0,19700050.5
2017-06-29 00:00:00,66.5,68.0,66.35,67.8,442445.0,29997771.0
2017-06-30 00:00:00,67.95,68.0,66.7,67.1,293593.0,19700090.299999997
2017-07-03 00:00:00,67.2,67.85,67.1,67.4,187870.0,12662438.000000002
2017-07-04 00:00:00,67.4,68.9,67.15,67.6,412092.0,27857419.2
2017-07-05 00:00:00,67.75,68.0,67.2,67.75,172288.0,11672512.0
2017-07-06 00:00:00,67.75,70.4,67.75,68.7,728238.0,50029950.6
2017-07-07 00:00:00,68.7,69.9,68.45,69.1,626747.0,43308217.699999996
2017-07-10 00:00:00,68.9,69.9,68.9,69.55,635269.0,44182958.949999996
2017-07-11 00:00:00,69.5,79.7,69.4,78.4,9488357.0,743887188.8000001
2017-07-12 00:00:00,81.0,92.5,81.0,90.1,15733598.0,1417597179.8
2017-07-13 00:00:00,92.0,99.7,92.0,97.75,15724336.0,1537053844.0
2017-07-14 00:00:00,99.4,102.35,88.3,90.6,17731548.0,1606478248.8
2017-07-17 00:00:00,90.2,93.9,86.75,89.85,8199664.0,736739810.4
2017-07-18 00:00:00,88.9,91.5,86.6,87.0,3309648.0,287939376.0
2017-07-19 00:00:00,87.8,89.2,86.75,87.05,1949106.0,169669677.29999998
2017-07-20 00:00:00,87.8,91.45,86.3,90.35,4627024.0,418051618.4
2017-07-21 00:00:00,90.65,91.7,87.8,88.75,2294829.0,203666073.75
2017-07-24 00:00:00,89.25,89.85,87.55,87.9,1620529.0,142444499.10000002
2017-07-25 00:00:00,89.5,89.7,86.45,86.7,2469148.0,214075131.6
2017-07-26 00:00:00,87.0,87.0,83.15,83.45,1810350.0,151073707.5
2017-07-27 00:00:00,83.55,85.5,82.45,82.65,1819495.0,150381261.75
2017-07-28 00:00:00,82.4,84.4,80.85,83.4,2899838.0,241846489.20000002
2017-07-31 00:00:00,83.4,83.5,81.5,81.85,1199151.0,98150509.35
2017-08-01 00:00:00,82.1,82.5,80.75,81.1,829080.0,67238388.0
2017-08-02 00:00:00,81.6,83.3,80.85,82.55,1435929.0,118535938.95
2017-08-03 00:00:00,82.6,83.9,81.25,81.5,980074.0,79876031.0
2017-08-04 00:00:00,81.6,81.75,79.65,80.05,1055070.0,84458353.5
2017-08-07 00:00:00,80.2,84.85,80.2,84.25,2545279.0,214439755.75
2017-08-08 00:00:00,84.6,84.9,81.6,81.8,1020912.0,83510601.6
2017-08-09 00:00:00,81.4,81.7,80.1,80.65,801867.0,64670573.550000004
2017-08-10 00:00:00,80.5,80.55,75.15,76.9,1379338.0,106071092.2
2017-08-11 00:00:00,75.55,78.4,74.1,77.5,1581093.0,122534707.5
2017-08-14 00:00:00,78.1,79.4,77.75,78.5,758875.0,59571687.5
2017-08-16 00:00:00,79.0,81.3,78.4,80.75,980675.0,79189506.25
2017-08-17 00:00:00,80.85,82.75,80.55,81.4,717958.0,58441781.2
2017-08-18 00:00:00,80.7,81.05,79.45,80.05,797504.0,63840195.199999996
2017-08-21 00:00:00,81.0,82.2,79.4,79.6,958266.0,76277973.6
2017-08-22 00:00:00,80.15,80.5,78.6,78.95,461156.0,36408266.2
2017-08-23 00:00:00,79.45,80.55,79.1,79.8,523518.0,41776736.4
2017-08-24 00:00:00,80.05,80.45,79.5,79.65,399793.0,31843512.450000003
2017-08-28 00:00:00,79.8,80.8,79.5,79.7,758227.0,60430691.9
2017-08-29 00:00:00,79.8,81.8,79.1,79.45,1356723.0,107791642.35000001
2017-08-30 00:00:00,80.0,80.95,79.5,80.5,756213.0,60875146.5
2017-08-31 00:00:00,82.1,83.65,81.7,83.1,1923409.0,159835287.89999998
2017-09-01 00:00:00,83.65,85.65,83.3,84.2,1654240.0,139287008.0
2017-09-04 00:00:00,84.25,84.3,81.15,82.35,823895.0,67847753.25
2017-09-05 00:00:00,83.0,87.25,82.25,86.75,2035409.0,176571730.75
2017-09-06 00:00:00,86.5,89.2,85.8,87.15,2461321.0,214504125.15
2017-09-07 00:00:00,88.3,89.0,86.0,86.35,1185904.0,102402810.39999999
2017-09-08 00:00:00,86.95,87.35,83.7,84.5,1325467.0,112001961.5
2017-09-11 00:00:00,85.5,86.4,84.7,85.1,676043.0,57531259.3
2017-09-12 00:00:00,85.2,86.25,84.7,84.9,629144.0,53414325.6
2017-09-13 00:00:00,85.45,85.45,82.65,83.0,706340.0,58626220.0
2017-09-14 00:00:00,83.5,84.65,82.85,83.2,517031.0,43016979.2
2017-09-15 00:00:00,83.0,86.0,82.95,85.5,1460123.0,124840516.5
2017-09-18 00:00:00,86.7,88.4,86.25,87.3,1584696.0,138343960.79999998
2017-09-19 00:00:00,87.75,89.1,86.5,88.1,1196537.0,105414909.69999999
2017-09-20 00:00:00,88.2,91.6,87.5,89.45,3262784.0,291856028.8
2017-09-21 00:00:00,89.75,92.6,88.7,90.95,3227835.0,293571593.25
2017-09-22 00:00:00,90.5,90.65,85.4,85.9,1551618.0,133283986.2
2017-09-25 00:00:00,86.25,86.8,81.6,83.8,1676735.0,140510393.0
2017-09-26 00:00:00,84.0,85.95,83.0,85.05,1117823.0,95070846.14999999
2017-09-27 00:00:00,85.5,86.5,82.6,83.05,820231.0,68120184.55
2017-09-28 00:00:00,83.55,84.2,82.5,83.25,870423.0,72462714.75
2017-09-29 00:00:00,83.9,84.35,83.0,83.15,654756.0,54442961.400000006
2017-10-03 00:00:00,83.65,84.2,82.75,82.9,432560.0,35859224.0
2017-10-04 00:00:00,83.3,84.55,82.75,83.6,544720.0,45538592.0
2017-10-05 00:00:00,83.5,85.2,83.2,83.8,718127.0,60179042.6
2017-10-06 00:00:00,83.65,85.25,83.65,83.8,884276.0,74102328.8
2017-10-09 00:00:00,83.8,85.1,83.25,83.35,782231.0,65198953.849999994
2017-10-10 00:00:00,83.55,84.4,83.2,83.45,648889.0,54149787.050000004
2017-10-11 00:00:00,83.8,84.05,81.1,81.85,710430.0,58148695.49999999
2017-10-12 00:00:00,82.4,82.5,81.1,81.85,450014.0,36833645.9
2017-10-13 00:00:00,82.5,83.7,82.0,82.1,507816.0,41691693.599999994
2017-10-16 00:00:00,82.75,83.1,81.55,81.75,481394.0,39353959.5
2017-10-17 00:00:00,82.0,82.9,81.7,81.9,387144.0,31707093.6
2017-10-18 00:00:00,82.0,82.4,81.4,81.55,345240.0,28154322.0
2017-10-19 00:00:00,81.8,82.2,81.0,81.45,234309.0,19084468.05
2017-10-23 00:00:00,81.55,82.25,80.55,80.85,335037.0,27087741.45
2017-10-24 00:00:00,81.05,81.8,80.65,80.8,386152.0,31201081.599999998
2017-10-25 00:00:00,82.3,82.3,80.5,80.8,368636.0,29785788.8
2017-10-26 00:00:00,80.95,83.8,80.75,82.15,897827.0,73756488.05000001
2017-10-27 00:00:00,82.75,86.4,82.1,85.9,2051264.0,176203577.60000002
2017-10-30 00:00:00,88.0,89.85,87.5,87.85,2498543.0,219497002.54999998
2017-10-31 00:00:00,88.3,88.3,85.85,86.05,685876.0,59019629.8
2017-11-01 00:00:00,86.65,86.9,85.2,85.5,511550.0,43737525.0
2017-11-02 00:00:00,85.75,88.15,85.1,86.95,1017396.0,88462582.2
2017-11-03 00:00:00,87.4,87.7,85.7,86.15,552538.0,47601148.7
2017-11-06 00:00:00,85.25,89.0,84.7,85.05,1624628.0,138174611.4
2017-11-07 00:00:00,84.95,85.85,82.4,82.75,733090.0,60663197.5
2017-11-08 00:00:00,83.0,83.7,81.6,81.85,442519.0,36220180.15
2017-11-09 00:00:00,82.1,82.75,81.4,81.95,367533.0,30119329.35
2017-11-10 00:00:00,81.9,82.5,81.35,81.6,338635.0,27632615.999999996
2017-11-13 00:00:00,81.95,82.25,80.65,80.85,285661.0,23095691.849999998
2017-11-14 00:00:00,81.2,82.5,81.0,81.45,426923.0,34772878.35
2017-11-15 00:00:00,81.1,81.95,79.75,80.05,483299.0,38688084.949999996
2017-11-16 00:00:00,80.15,82.5,80.15,81.55,450691.0,36753851.05
2017-11-17 00:00:00,83.0,83.75,82.0,82.15,705840.0,57984756.00000001
2017-11-20 00:00:00,82.0,82.75,81.95,82.15,277295.0,22779784.25
2017-11-21 00:00:00,82.25,82.75,81.35,81.55,338101.0,27572136.55
2017-11-22 00:00:00,81.4,83.75,81.2,83.0,685462.0,56893346.0
2017-11-23 00:00:00,83.4,85.0,82.2,84.4,909861.0,76792268.4
2017-11-24 00:00:00,86.0,86.75,84.7,84.95,979640.0,83220418.0
2017-11-27 00:00:00,84.7,86.2,83.65,84.45,561463.0,47415550.35
2017-11-28 00:00:00,84.85,85.85,83.85,84.2,593106.0,49939525.2
2017-11-29 00:00:00,84.4,84.5,83.15,83.45,382061.0,31882990.45
2017-11-30 00:00:00,83.5,83.95,81.85,82.2,580093.0,47683644.6
2017-12-01 00:00:00,82.8,82.9,81.0,81.3,416220.0,33838686.0
2017-12-04 00:00:00,81.5,81.7,78.8,79.35,607166.0,48178622.099999994
2017-12-05 00:00:00,79.25,80.0,77.9,78.75,615965.0,48507243.75
2017-12-06 00:00:00,78.7,80.2,78.0,78.1,549313.0,42901345.3
2017-12-07 00:00:00,78.25,79.75,78.25,79.5,351412.0,27937254.0
2017-12-08 00:00:00,79.75,80.95,79.75,80.05,424039.0,33944321.949999996
2017-12-11 00:00:00,80.8,80.8,79.35,79.85,254875.0,20351768.75
2017-12-12 00:00:00,79.9,80.5,79.05,79.2,262722.0,20807582.400000002
2017-12-13 00:00:00,79.25,79.7,77.95,78.15,324521.0,25361316.150000002
2017-12-14 00:00:00,78.2,78.7,77.25,77.9,296108.0,23066813.200000003
2017-12-15 00:00:00,79.5,79.5,78.35,78.5,319209.0,25057906.5
2017-12-18 00:00:00,78.4,79.75,76.2,78.7,450763.0,35475048.1
2017-12-19 00:00:00,79.0,80.55,78.5,80.1,656504.0,52585970.4
2017-12-20 00:00:00,80.1,80.9,79.7,80.05,365051.0,29222332.55
2017-12-21 00:00:00,80.35,81.65,79.8,80.75,587426.0,47434649.5
2017-12-22 00:00:00,81.05,81.75,80.5,80.7,488524.0,39423886.800000004
2017-12-26 00:00:00,80.95,81.6,80.4,81.1,375189.0,30427827.9
2017-12-27 00:00:00,81.25,83.0,81.0,81.6,586024.0,47819558.4
2017-12-28 00:00:00,82.2,83.4,81.3,82.7,656495.0,54292136.5
2017-12-29 00:00:00,83.0,83.85,82.5,82.7,770919.0,63755001.300000004
2018-01-01 00:00:00,82.3,83.9,82.3,82.7,497209.0,41119184.300000004
2018-01-02 00:00:00,82.8,83.15,80.8,81.85,445830.0,36491185.5
2018-01-03 00:00:00,81.6,85.0,81.6,83.45,891947.0,74432977.15
2018-01-04 00:00:00,84.05,84.9,82.7,84.35,811848.0,68479378.8
2018-01-05 00:00:00,84.7,84.8,83.5,83.9,454266.0,38112917.400000006
2018-01-08 00:00:00,83.6,85.6,83.6,84.6,672076.0,56857629.599999994
2018-01-09 00:00:00,85.0,85.35,84.0,84.85,555772.0,47157254.199999996
2018-01-10 00:00:00,85.6,89.5,85.3,87.2,2501395.0,218121644.0
2018-01-11 00:00:00,87.0,87.4,85.55,86.25,587440.0,50666700.0
2018-01-12 00:00:00,86.6,86.95,84.0,85.1,683589.0,58173423.9
2018-01-15 00:00:00,85.9,86.5,84.6,84.85,421605.0,35773184.25
2018-01-16 00:00:00,84.85,85.35,82.7,83.15,505220.0,42009043.0
2018-01-17 00:00:00,83.6,84.15,81.3,83.9,430276.0,36100156.400000006
2018-01-18 00:00:00,84.0,84.45,81.9,82.35,345747.0,28472265.45
2018-01-19 00:00:00,82.5,83.55,81.7,83.3,340855.0,28393221.5
2018-01-22 00:00:00,83.5,84.75,82.6,84.1,292277.0,24580495.7
2018-01-23 00:00:00,84.7,85.5,83.25,83.55,474310.0,39628600.5
2018-01-24 00:00:00,83.55,83.85,81.6,82.65,338961.0,28015126.650000002
2018-01-25 00:00:00,82.75,83.25,82.2,82.4,229812.0,18936508.8
2018-01-29 00:00:00,82.4,83.3,82.05,82.75,233702.0,19338840.5
2018-01-30 00:00:00,82.5,82.5,81.05,81.25,274882.0,22334162.5
2018-01-31 00:00:00,81.4,82.55,81.05,82.25,427919.0,35196337.75
2018-02-01 00:00:00,82.95,84.4,81.8,83.1,813896.0,67634757.6
2018-02-02 00:00:00,82.1,82.1,78.2,79.5,553963.0,44040058.5
